ppg,abp
0.9941098,97.365486
1.1452525,98.33864
1.249568,100.73181
1.3161931,102.791245
1.2747787,102.0471
1.4811809,105.89771
1.6124246,108.51773
1.4757338,105.54203
1.554629,110.2261
1.5663824,112.39027
1.7274678,112.31843
1.6632781,115.41899
1.7254764,113.17541
1.7854664,116.26921
1.820368,117.17608
1.783952,117.013115
1.7409858,116.46868
1.6042585,120.04378
1.7057887,117.647026
1.6445961,121.14755
1.7013634,118.97493
1.5988922,119.10575
1.6801032,117.384155
1.5346373,121.71109
1.5732396,116.78426
1.5587399,118.19285
1.5677614,117.800285
1.4418734,114.40871
1.4586885,112.07569
1.3712348,114.88315
1.375035,114.404495
1.379375,111.57325
1.4102675,113.030785
1.3941183,107.29249
1.3139921,107.54559
1.3593563,108.481346
1.3579503,106.110916
1.4177006,112.207634
1.3486171,103.80039
1.3369402,104.18165
1.3478386,102.81067
1.3049483,101.4035
1.4037766,100.533066
1.2992859,99.52859
1.2407835,96.94006
1.2309383,97.453
1.1966519,95.550476
1.1740711,94.22764
1.0754039,94.48964
1.1046154,93.35988
1.005562,93.17281
0.9697697,91.29175
1.0370268,87.96355
0.93623406,85.95622
0.85527426,88.95478
0.83900887,87.57058
0.85719705,84.09553
0.78621966,83.59716
0.78651524,82.89652
0.846166,84.65769
0.8505012,80.10865
0.8584984,81.7764
0.91425246,78.057915
0.73186517,78.50547
0.73121554,74.247696
0.79535204,77.72355
0.70411026,80.308464
0.8784793,77.5263
0.8006336,73.42914
0.7300176,76.42872
0.69399464,75.31324
0.710383,74.84862
0.71459687,74.910095
0.58097935,75.163155
0.59085304,72.47856
0.56465024,73.724365
0.4241569,74.1724
0.5013813,76.15534
0.45380965,76.48972
0.5090313,76.61785
0.5586102,78.33638
0.4446031,78.27864
0.5247399,79.40726
0.55950457,79.6969
0.6126397,82.602104
0.62873554,84.55255
0.7604948,84.60738
0.94251066,90.554955
0.994851,89.17788
0.97294277,90.584724
1.130197,93.76503
1.2774649,95.95357
1.408097,100.6887
1.4948746,98.73292
1.4895039,100.99792
1.6182774,104.21559
1.6756735,103.799934
1.7524011,104.172195
1.7940674,109.54377
1.8044075,107.83877
1.8031924,112.687836
1.8968868,112.10579
2.000752,115.0832
1.9376605,118.001236
1.8512859,113.86132
2.042055,118.754425
1.980385,117.65191
1.9687115,118.163246
1.9271863,117.55382
1.8616775,116.41409
2.0099964,119.10816
2.0469482,120.244125
1.9236375,117.60825
1.9072465,118.90829
1.8774159,117.38956
1.8682543,118.74749
1.8490882,119.943985
1.7103279,118.11011
1.9359254,115.054184
1.5760128,117.65362
1.5676498,115.26574
1.5950893,111.22012
1.6478903,112.69312
1.7399412,113.26114
1.6083212,111.66237
1.506421,108.83603
1.5484549,108.990486
1.6002787,108.543915
1.4799821,107.93759
1.5538273,105.712456
1.4423777,107.76521
1.6253561,103.2279
1.5034035,102.39359
1.4323297,100.17837
1.3780372,100.876724
1.4067266,99.41217
1.3968678,98.182755
1.4388961,94.53386
1.4077379,95.65732
1.1620971,91.525085
1.2026008,96.42347
1.2022387,92.44811
1.244765,89.92987
1.0125301,89.9651
1.0440599,91.55803
1.0338101,87.684456
1.1096215,86.77832
1.0055256,86.73923
0.99693674,82.85605
0.8200303,85.25338
0.8997695,83.401955
1.0027092,82.44514
0.77285445,83.71465
0.94541466,79.45
0.8817914,80.3527
0.83960444,80.27583
0.82064724,77.93916
0.8949997,79.454575
0.8503784,76.82875
0.81542486,73.26477
0.86048216,74.521774
0.7742154,73.47609
0.6831501,72.84736
0.8032437,74.968124
0.599793,73.1574
0.62110806,76.22148
0.46780396,74.14207
0.56395674,72.896126
0.44464865,72.82159
0.57523835,78.75075
0.53449625,77.85601
0.5037964,79.44357
0.5109048,76.73496
0.54604495,81.138275
0.45753732,81.88776
0.64509064,82.42135
0.7378199,82.70997
0.7323034,82.467026
0.85872614,86.66369
0.9128589,89.63929
1.0847399,90.7911
1.1367689,94.53348
1.2564958,95.02153
1.2417152,97.73699
1.5203768,96.64308
1.3827581,101.38901
1.498573,103.02802
1.6904945,105.36153
1.614094,110.033295
1.7430637,108.606476
1.6749929,114.22609
1.7808913,111.56945
1.6573266,114.14202
1.8479829,114.63325
1.7661914,114.64152
1.9495893,114.94175
1.878483,119.11464
1.9260318,118.329124
1.8801185,117.77069
1.8703467,120.188644
1.8230565,116.98634
1.8505815,121.600624
1.7441703,121.62166
1.866439,119.264854
1.8540236,121.260864
1.7303073,116.02341
1.8114727,115.91382
1.6510267,119.46764
1.501616,116.61022
1.5723336,114.833725
1.6942447,116.660355
1.6304432,113.90379
1.467453,115.72654
1.4261166,114.39331
1.4446284,114.15212
1.3650304,108.05161
1.504767,111.01601
1.265454,106.57148
1.2907201,107.383
1.4197919,105.3318
1.1884999,102.04558
1.2124484,104.13229
1.3539429,104.8806
1.3097502,103.42034
1.2186452,102.42038
1.2690662,100.05937
1.2158209,99.39999
1.197985,98.4925
1.0749096,96.431885
1.1686069,96.95894
1.1185161,94.83693
1.0031834,94.36753
0.94206387,91.270035
1.0096456,91.894424
0.8284257,93.33285
0.89194894,88.49719
0.8090713,87.34739
0.70370466,86.67801
0.7060832,85.9777
0.6989675,82.94826
0.7789259,84.480545
0.75071955,84.85715
0.74061537,81.8767
0.61424947,82.95716
0.68998355,81.928535
0.6369306,79.652115
0.69404304,80.86796
0.62328357,80.432884
0.70414096,76.299934
0.56460834,76.1421
0.70113635,77.20125
0.5853354,72.04541
0.5462804,76.697845
0.5328688,75.33754
0.40443885,73.41384
0.5186355,75.11856
0.35656407,74.111885
0.21063478,74.19175
0.17910062,75.796265
0.12625222,77.33548
0.17698385,75.017975
0.16927274,76.24634
0.15023796,78.577324
0.21224104,75.436935
0.22781488,75.67609
0.25593868,77.05445
0.43124425,79.64306
0.21105644,82.15204
0.47113755,84.79361
0.6686929,85.15744
0.58311754,90.25632
0.5468801,91.90784
0.6960534,91.39466
0.8560879,90.56523
0.91936827,95.13887
0.92972267,100.50979
1.0826788,102.20205
1.2056184,99.83463
1.1757388,104.587105
1.3287688,108.06454
1.3033031,109.9984
1.4327371,109.09978
1.3072037,113.00471
1.4405956,114.7327
1.3924885,113.86743
1.485109,116.49352
1.6205614,115.41811
1.5488365,118.06711
1.5408708,118.56727
1.5429423,117.96768
1.6235156,118.20717
1.4125184,119.5412
1.4534229,121.67742
1.4840868,121.10584
1.4459908,119.80403
1.3196515,118.287704
1.3851773,119.343414
1.3261126,118.97442
1.437884,118.85879
1.2821082,116.33687
1.2547889,118.69395
1.2009087,116.37883
1.3514087,116.198425
1.1053174,112.59975
1.1803126,114.60688
1.19746,112.65498
1.0110542,112.19065
1.1012884,109.94434
1.0490894,107.764336
1.1140841,107.60153
0.95975995,108.958244
0.924329,106.61896
1.0277151,104.11272
0.93648845,103.69868
1.0713321,103.763985
0.9404356,101.498024
0.8441229,101.05501
0.99055755,98.830345
0.965295,100.25126
0.8665981,96.4545
0.7782445,94.221146
0.8219176,96.60853
0.7188735,95.25948
0.7143905,92.98021
0.65198445,91.8604
0.54692084,90.579765
0.5395473,90.406006
0.5869427,89.86885
0.579727,85.75051
0.4640473,87.720505
0.44351658,87.097755
0.3783285,86.79716
0.35038218,83.318756
0.42026606,84.48451
0.3285136,80.10955
0.35157716,79.889626
0.36326253,78.81416
0.30487046,78.7378
0.43638402,78.33683
0.28109017,77.654366
0.39612478,77.1547
0.29908708,77.606064
0.28808066,73.30428
0.2598842,76.06354
0.32120427,74.24292
0.22844668,73.49243
0.20735772,75.36786
0.15506229,73.68013
0.043051697,74.98504
0.057451554,75.52798
0.026087455,72.99323
-0.026763024,72.91114
-0.044943947,74.28075
-0.054087203,78.80796
-0.052554432,77.292145
-0.09361836,78.26075
-0.023843586,83.97489
-0.009541424,82.23951
0.07337889,82.558334
0.22510281,84.78315
0.22077817,87.28478
0.30655548,87.36937
0.36929595,87.72396
0.49073198,92.01757
0.5859877,92.37598
0.6683571,95.427895
0.85814935,97.138824
0.95130885,98.02656
0.97957814,98.94596
1.0503234,100.33832
0.83798295,103.7525
1.0906967,108.45157
1.2414097,106.74122
1.2420102,110.02798
1.2488987,112.72731
1.3254988,114.393974
1.2728679,112.565506
1.340178,114.47336
1.3142275,118.357704
