ppg,abp
1.0990564,97.487114
1.0896872,99.60504
1.1558899,102.88082
1.2213521,107.69966
1.3137523,105.85604
1.3864392,109.705086
1.4353045,112.39791
1.506879,112.50134
1.5347655,115.32146
1.5275488,116.36528
1.6124805,121.0429
1.5656481,119.29175
1.6887133,123.30233
1.6595411,123.34333
1.6594802,123.36172
1.6611472,123.85762
1.7779489,126.20908
1.6698123,129.74147
1.6796795,127.2751
1.6328322,128.35628
1.7162648,131.81421
1.7847971,130.54688
1.8294492,130.88832
1.6922164,130.47386
1.6702865,131.27925
1.802504,134.62355
1.8026198,134.00232
1.7884438,133.95166
1.7150927,128.4783
1.8158995,131.60428
1.6428025,133.79828
1.6413261,132.50348
1.6266752,134.48418
1.5896949,128.35835
1.593738,128.05315
1.6358988,127.354805
1.5899212,126.1154
1.533601,126.26071
1.5408338,125.960976
1.5251708,128.7883
1.5177937,126.87063
1.4910742,125.208435
1.4369824,123.47834
1.4585357,120.80479
1.4257406,116.9033
1.4127504,115.85573
1.4574417,117.806595
1.3677101,118.59359
1.4864957,116.79263
1.3526496,110.82431
1.363527,110.73676
1.3960326,110.778755
1.3233273,110.289116
1.3425475,112.36518
1.3099339,110.1198
1.3138227,108.97794
1.3967509,110.312325
1.3223294,106.54295
1.312034,103.41261
1.3173243,100.47375
1.3283825,100.36592
1.2847425,98.869736
1.2752495,97.73003
1.2929785,98.224846
1.2808274,100.41454
1.2132179,94.87018
1.1635884,95.47983
1.1062158,94.77835
1.0652162,92.69548
1.1223803,90.684814
1.031763,90.84697
1.0362223,88.94535
0.9996958,91.1714
1.0073141,86.180275
0.91999286,86.98228
0.8962114,85.65931
0.9756132,83.71371
0.95068437,79.303314
0.9146216,81.14232
0.91263837,78.93999
0.8226016,78.84905
0.90960944,76.45606
0.84969205,76.155304
0.9354453,72.8297
0.863429,73.45267
0.87058115,75.13489
0.9492809,73.53827
0.8230403,72.25271
0.93533933,71.12362
0.8639518,68.819084
0.9991492,68.471306
0.87565917,72.954094
0.9017662,69.28465
0.86314285,65.69534
0.90030044,65.93389
0.84306186,65.852776
0.7475756,65.802345
0.7530773,64.46198
0.75821096,63.630154
0.7225851,67.99868
0.67258,66.74083
0.6429434,66.100655
0.587401,65.858475
0.6243911,65.50293
0.51445156,64.89691
0.55184656,66.87996
0.579761,65.60718
0.495035,70.32385
0.4889002,68.50963
0.49568418,72.758316
0.5651095,71.86185
0.6017494,71.68838
0.57414395,69.41555
0.61450607,74.88736
0.70255893,76.44237
0.7182517,79.75756
0.8205674,77.53351
0.79749864,81.21685
0.87657934,85.23916
0.92912024,85.38683
1.0541557,90.41808
1.062205,88.28239
1.1392562,93.80574
1.1437899,92.765625
1.2080388,96.80868
1.3164101,101.64873
1.452871,99.029076
1.4337281,102.93064
1.5909823,103.53676
1.610655,105.88606
1.6582549,106.539
1.6880981,111.897675
1.6736108,114.52654
1.6979871,114.43872
1.7688017,115.003365
1.8562441,119.69426
1.8998562,118.31649
1.8353072,121.645996
1.9055591,122.35999
1.9086539,124.75083
1.8851789,126.644295
1.9330957,125.49378
2.017956,124.43348
1.9875505,129.79306
2.0012393,130.39166
2.0085142,130.053
1.9010943,131.8467
1.9180455,132.62056
2.0041816,132.52403
1.9312059,134.40201
1.9305921,132.50624
1.9174156,131.96579
1.8625473,133.08011
1.8654526,133.34818
1.8264828,128.5954
1.8758572,131.18738
1.7905824,130.2819
1.7679824,133.84709
1.8635595,127.63077
1.7272596,129.47346
1.7692891,126.927025
1.7667186,127.76676
1.7381229,128.67517
1.6716006,121.19708
1.6747478,125.43483
1.6048523,125.78788
1.6090224,122.6409
1.5509828,122.09239
1.6293395,119.249916
1.5646572,119.66294
1.5737439,118.28963
1.4924675,119.48295
1.4729012,115.19483
1.4809073,116.44495
1.3938282,113.67551
1.4627262,111.09079
1.3520014,112.75977
1.4361147,111.52891
1.4697902,110.36169
1.4556606,107.268715
1.438342,107.225784
1.4293536,108.85017
1.3110999,106.66689
1.334004,104.205215
1.4455518,98.09384
1.341824,99.66232
1.3131377,100.57731
1.2209936,98.43143
1.247462,95.61831
1.25258,98.733635
1.170692,97.504265
1.1779113,91.22419
1.1721735,95.52327
1.0631013,92.14863
1.1161381,90.649475
1.1262958,92.49747
0.97286975,89.41123
0.8992658,84.83182
0.96758235,87.813156
0.9672993,86.55028
0.88796186,84.720085
0.8519274,82.07581
0.83154297,82.782646
0.8298887,82.48315
0.8187413,79.74107
0.7752509,78.90706
0.7712439,79.31666
0.78415734,78.37224
0.7495382,73.68552
0.7773113,73.898636
0.7527835,69.88534
0.7579934,76.18808
0.7671264,68.30125
0.79178005,68.65878
0.705341,67.97567
0.67384005,65.852104
0.75383717,66.47536
0.7202453,68.06363
0.6886986,66.96544
0.6484777,66.60834
0.72052544,63.92642
0.6003126,64.11848
0.5249701,66.26332
0.53711176,68.0525
0.4920907,63.583614
0.47121972,64.892525
0.394972,66.32951
0.42985055,67.35559
0.4001383,67.3804
0.29964453,67.58592
0.3282061,67.76384
0.27624622,71.01925
0.31371003,65.57348
0.31614158,69.742744
0.3931705,70.9727
0.28686196,71.56611
0.33358952,75.50819
0.40160728,77.14299
0.40723133,72.79238
0.43702373,76.88935
0.44179544,78.72527
0.4542666,82.42872
0.57505554,80.75172
0.57703996,81.49491
0.6477196,83.98508
0.6279118,89.75994
0.78975123,89.68387
0.9088715,91.961945
0.95422614,95.97869
1.0219684,96.01721
1.0904905,94.40633
1.0841482,99.100975
1.1768372,101.96983
1.1536049,103.82596
1.2026953,108.74235
1.3103774,111.67147
1.4197106,112.06234
1.392623,111.39171
1.5240078,112.463135
1.5430042,116.25809
1.529657,116.7023
1.4991862,119.74447
1.5176964,121.374214
1.5278442,123.66594
1.6786535,122.12199
1.6315427,124.58915
1.5679823,126.972916
1.586883,131.10612
1.5911511,128.00847
1.6328259,128.46533
1.5697757,130.72308
1.5570997,127.83722
1.6170043,130.39809
1.5446041,129.8872
1.5183944,131.36732
1.5525991,134.83914
1.5406877,132.44485
1.5720521,131.5547
1.4569275,130.91286
1.4881617,130.39017
1.4182208,132.60284
1.3638333,132.3579
1.4022499,131.09514
1.4399374,130.04228
