ppg,abp
1.0891616,118.34046
1.2145015,122.61247
1.155297,127.53296
1.2052335,127.610855
1.3262166,131.42986
1.4359642,136.21791
1.4919423,137.2985
1.4597878,141.1956
1.496212,140.57988
1.7235268,142.90411
1.6349571,148.91414
1.6582296,147.47453
1.6866918,149.97198
1.7041677,152.25455
1.7238404,152.85149
1.737634,153.21564
1.7287115,154.81717
1.6657025,157.2015
1.7045658,156.2132
1.6866761,154.1822
1.7553478,156.31676
1.6600541,157.70363
1.6498314,155.06328
1.6941068,154.48793
1.5940726,153.86638
1.6225764,155.77681
1.6094234,158.73193
1.5781034,153.49715
1.5665419,152.30127
1.6307099,153.63739
1.5872507,146.21458
1.4659456,151.97777
1.5050846,148.52481
1.4490372,148.11655
1.3312006,143.21849
1.4445095,144.61209
1.3823364,142.69702
1.416453,140.65822
1.4256239,136.84558
1.2709196,139.22899
1.2876885,135.90143
1.3480508,134.73238
1.3922186,132.15703
1.3550034,130.9558
1.2288475,129.96
1.3243624,129.94363
1.3378845,125.24863
1.2887967,122.27025
1.1728041,122.146164
1.2377898,123.54258
1.1447587,119.40963
1.1647211,118.65527
1.1389428,115.78561
1.1661695,114.85176
1.0900651,114.07653
0.9260841,111.266884
0.94902796,109.65176
0.9742264,108.37171
0.89863634,109.1855
0.9734504,105.390656
0.83249104,103.88516
0.85878116,99.13197
0.88920337,97.0185
0.899931,98.22158
0.9066309,94.2381
0.81739813,92.093796
0.84967667,92.47
0.87858045,93.890755
0.88776696,92.18913
0.83878917,91.488
0.7795882,86.16488
0.81795514,87.29204
0.8932956,87.2578
0.8045573,84.81345
0.80075556,86.97341
0.80266774,84.30583
0.687744,82.9868
0.6645577,85.00907
0.55663145,82.990295
0.59030384,83.56916
0.6524433,83.005585
0.63654596,84.148575
0.52386045,82.8095
0.52116764,86.83518
0.51112306,86.43425
0.55272603,85.08846
0.562451,89.45289
0.5234042,88.73695
0.57094336,93.93268
0.62646776,93.02031
0.58122396,98.514496
0.64143044,99.741165
0.78166825,99.45475
0.82309216,102.078094
0.91239244,105.17435
0.9968893,109.93452
1.0613635,111.49444
1.1880443,112.12198
1.2907844,115.916046
