ppg,abp
1.0523925,101.387146
1.1365744,96.512726
1.2145845,104.18121
1.282603,104.63121
1.3467865,104.87062
1.3940641,108.583694
1.4150585,105.00823
1.4596195,112.60484
1.56004,112.85589
1.6642001,112.92668
1.6972411,118.21537
1.5366082,116.82641
1.6567485,116.37044
1.7265673,116.66975
1.7659613,117.840355
1.633586,121.39335
1.6736307,119.26111
1.7410008,121.76146
1.6646383,122.031334
1.849383,119.703445
1.6219795,121.21328
1.6391789,124.84529
1.7904276,117.647
1.6813848,122.18891
1.6638572,121.22688
1.6820794,120.35524
1.5167156,120.77345
1.615504,118.90292
1.5287783,119.00495
1.5783638,118.200294
1.5447382,117.551506
1.489079,111.33987
1.4911845,113.28401
1.4425358,116.34807
1.3966724,115.345985
1.3791459,112.88368
1.4621336,114.96098
1.415302,110.21626
1.3658878,110.114944
1.4277933,107.8267
1.4450547,110.75278
1.3964145,107.093636
1.286254,106.47754
1.4190189,104.77421
1.3807144,103.60255
1.1927332,100.90769
1.3347541,103.268845
1.2247235,98.62707
1.3349942,101.36077
1.2285916,101.66034
1.2857707,97.56279
1.2508998,101.1364
1.1574682,96.95437
1.1428714,96.22055
1.1713455,96.2364
0.99909365,94.77759
1.1256765,90.86242
0.9431348,90.57475
0.9211059,88.39325
0.9608092,88.87585
0.942611,86.61009
0.95337564,88.88042
0.8171606,83.05672
0.81695724,84.78421
0.8825567,87.53952
0.8908143,85.19126
0.8002873,84.39589
0.8527729,79.503654
0.8073783,78.670494
0.85845006,80.081924
0.92868245,81.22086
0.92592007,78.24829
0.70493805,77.2309
0.8603564,77.22074
0.72220856,76.15413
0.8029049,79.492836
0.7817053,77.64941
0.7125817,76.40297
0.7641122,77.60227
0.644768,77.11832
0.66997665,75.72508
0.613471,75.6236
0.56395113,78.97708
0.59699047,78.640976
0.46054855,79.59355
0.3954767,77.36751
0.4949032,79.426926
0.6011143,80.479
0.5844599,79.06208
0.5748144,75.68754
0.5798023,79.480774
0.5930669,86.26595
0.7242838,85.28671
0.72548354,85.206924
0.82770985,88.02991
0.91284144,88.36915
0.97551286,91.09641
1.0267472,89.818016
1.2397529,93.571976
1.3051405,94.53922
1.3989878,101.18348
1.401856,101.58003
1.5003624,103.608284
1.5722924,102.73464
1.6261116,106.16113
1.7755294,105.22404
1.7483189,106.18702
1.7871665,109.250465
1.7824523,113.2948
1.9153069,113.492516
1.8818226,116.155136
1.9171214,117.23291
1.8162783,118.62405
1.9639318,119.96907
1.9310642,119.50103
2.0097568,121.024055
1.9267323,119.18357
1.9182733,117.28829
1.8954812,119.97588
2.0421999,122.71172
1.9254357,120.538155
1.8891469,121.52376
2.007568,120.94939
1.8757343,120.051895
1.8803126,121.61359
1.8807031,119.49778
1.7259178,121.70311
1.7984198,119.2448
1.9114934,120.5321
1.6470329,118.38975
1.6602136,116.65816
1.680468,116.40337
1.6514679,112.53967
1.7091066,113.940216
1.5530951,112.59035
1.55188,114.29104
1.472676,113.24064
1.523378,111.831635
1.4778734,111.58646
1.4344625,108.96025
1.5530657,110.95767
1.4907027,109.718864
1.4920228,107.91725
1.5123979,106.20402
1.3645723,103.82044
1.3683808,100.8211
1.3300178,103.53112
1.3803155,100.7925
1.3419082,98.603546
1.3972164,99.14443
1.3221768,96.72696
1.3240498,101.53525
1.3353609,99.17623
1.1358143,95.712105
1.2648983,96.099495
1.1190932,93.92436
1.0594407,93.52761
1.1145934,93.32884
1.0282925,92.66553
0.976177,90.47796
0.9070769,92.00592
0.93288743,85.14109
0.95384103,89.09131
0.9614596,87.20055
0.9177816,82.79625
0.91315836,84.01019
0.9987896,83.14921
0.8356051,79.90594
1.0100744,80.18921
0.88196814,84.35299
0.9383138,79.53976
0.9230776,81.17996
0.8980544,78.159966
0.84673446,77.20715
0.82998323,77.60004
0.80677426,73.81476
0.7287197,75.02289
0.66366446,75.46324
0.7164112,75.36258
0.6525305,72.37831
0.62323594,75.708496
0.5973216,74.68984
0.4968532,81.9254
0.60319895,77.30327
0.53584754,76.20591
0.56321555,81.082954
0.44098774,77.94372
0.45703077,81.54236
0.46798134,78.81759
0.46863088,82.994835
0.48210678,81.916115
0.5666556,80.920044
0.66897726,82.45703
0.67071927,86.55784
0.6245791,87.407005
0.8428397,91.47527
0.9231799,90.27072
0.94627583,90.75127
1.0734061,96.10449
1.1825621,94.68341
1.2720073,94.48568
1.3731265,100.09946
1.4274971,103.121864
1.444995,102.18846
1.4574062,105.1711
1.586648,105.41373
1.7242435,114.208206
1.6133068,107.75327
1.7084141,115.29822
1.7359648,109.57262
1.7636702,116.44244
1.7910501,118.471794
1.9355006,116.91829
1.7672204,119.931145
1.7870326,120.04381
1.6239661,119.81287
1.7061052,120.724846
1.8071327,119.254265
1.8360254,118.075165
1.7783353,118.54705
1.6826717,121.252914
1.7707831,121.291336
1.7693571,125.36386
1.6280969,121.42069
1.5447638,120.71618
1.6519123,122.354324
1.6181537,116.81938
1.5913508,119.419075
1.6857086,118.76287
1.6165059,118.75747
1.4604021,116.906876
1.4002026,115.46152
1.3755535,119.37944
1.4364798,114.345604
1.3661641,115.82166
1.3110458,111.985016
1.3061657,110.935684
1.2551837,112.91685
1.2859287,107.309906
1.2341468,110.496635
1.3036612,107.73362
1.229873,109.34781
1.2351755,107.487465
1.2152305,105.55186
1.2258148,104.13849
1.2908865,103.08682
1.1622148,100.26925
1.1181754,102.7164
1.1175203,101.638084
1.0973575,95.82944
1.0894755,101.14092
1.0045211,97.000984
0.9901905,96.21609
0.9341619,93.41088
0.88648385,93.10594
0.92345697,93.55901
0.79568887,96.73077
0.7648749,93.45207
0.7979306,94.136925
0.6467407,88.29064
0.60044515,88.61045
0.5666966,85.35588
0.6177086,88.048744
0.58067805,82.93058
0.60381615,84.431076
0.5956031,83.518814
0.55122334,81.30938
0.5330363,81.341034
0.54826486,79.22963
0.52286774,79.060715
0.6683937,82.27858
0.6389416,81.568855
0.4835612,79.359024
0.51207834,79.846436
0.59535575,79.00233
0.47708148,74.813286
0.45198354,77.78113
0.38451254,75.64764
0.2938981,76.80831
0.40532553,72.7921
0.23371194,75.043236
0.23048106,76.8418
0.16162996,75.31044
-0.005859208,78.85949
0.06859742,79.408615
0.11757894,75.9438
0.03842219,80.29265
0.15053643,77.96595
0.02979397,82.85895
0.1497179,81.13833
0.17640883,81.60059
0.16241698,83.61266
0.3851498,84.46298
0.40109187,86.15729
0.42492068,86.28202
0.40308338,91.40925
0.59093916,92.6429
0.5859241,92.96815
0.71291554,95.93863
0.8277207,97.04272
0.8909175,100.972374
0.9995355,99.19927
1.0053651,103.92493
1.0678544,103.98641
1.1677861,106.80981
1.2249992,105.60584
1.2506931,109.41069
1.2984215,112.81781
1.2128073,113.240616
1.3208907,113.13038
1.4406408,113.77667
1.2634366,118.69923
1.3609853,119.45472
1.4656377,120.82012
1.4299814,117.99998
1.4903268,120.31663
1.4298184,120.61753
1.4944434,120.96145
1.4793195,121.73824
1.3584144,122.98353
1.3832184,121.10429
1.3064893,121.364655
1.4552563,122.309975
1.296019,121.15713
1.3691776,123.463264
1.183418,120.28299
1.1692435,125.22198
1.2938812,122.26515
1.2524508,118.91385
1.1957394,116.966995
1.0783466,116.22517
1.0872993,119.116776
1.0426184,114.49346
1.055731,114.58208
1.0757097,115.86324
1.032736,112.68412
1.0577059,112.573235
0.86624134,111.52722
0.9928763,111.94553
0.9389706,107.99419
0.8592495,105.39139
0.91444117,107.291695
0.91720045,105.85828
0.87102056,106.30496
1.0130632,101.381386
0.8852074,106.16945
0.8032758,107.88861
0.75563234,103.137596
0.71839577,102.2762
0.679275,99.829124
0.7971414,98.78123
0.7209452,97.67321
0.7116133,96.73269
0.5365832,96.225494
0.67135626,95.46602
0.51464444,94.38772
0.5082917,92.09902
0.5206908,89.58937
0.4486115,90.961266
0.45313263,92.96185
0.5248731,88.67705
0.23865695,91.34717
0.31860772,89.02754
0.42179975,83.97086
0.40262508,83.45262
0.31539968,85.014946
0.381477,82.88666
0.37149546,83.39071
0.29666284,81.25838
0.23520936,80.21386
0.25307694,78.03745
0.25349236,77.54367
0.20507735,78.180176
0.41425648,78.97425
0.26952764,74.224396
0.26640177,73.21813
0.26769865,76.88957
0.058895066,75.90448
0.15450403,77.03548
0.1675899,72.26896
0.101598434,72.16001
-0.0051472066,75.43902
-0.041458722,72.1208
0.034930553,79.745445
-0.052435853,78.294914
-0.077940494,80.779205
-0.0043106144,81.1111
