ppg,abp
0.9647985,79.08052
1.1179715,80.9613
1.2083107,83.11956
1.3384689,82.08465
1.3445731,87.695274
1.4365586,84.9837
1.4728034,87.43589
1.4980096,88.804794
1.5628735,92.21111
1.6986612,89.50561
1.6448492,88.79699
1.6747605,88.264885
1.6342968,89.49924
1.7504576,93.575966
1.8491571,98.74691
1.6925745,93.605965
1.7629797,93.82646
1.6895449,91.10485
1.6788834,92.1255
1.7359303,100.839645
1.6230634,95.60495
1.6795561,97.11676
1.6409239,94.82858
1.6711407,94.96042
1.6023476,92.053795
1.6728542,95.10925
1.6426206,93.38232
1.5821568,97.09263
1.5625745,92.219925
1.5785844,91.76346
1.5817357,94.6434
1.4811858,92.52283
1.4172825,89.4366
1.4500829,91.01874
1.4072062,94.63953
1.3885766,89.45359
1.3522475,88.33038
1.3433349,88.34539
1.3645554,84.14865
1.3346105,88.06699
1.3027595,87.59452
1.326454,87.54063
1.3174642,81.842995
1.3314168,88.14494
1.2515818,85.04604
1.2345365,82.99921
1.3550229,76.722755
1.2532971,81.45283
1.2963657,83.16583
1.2176754,77.38191
1.1763313,78.22944
1.1628027,77.17267
1.2241035,79.912384
1.0815649,79.00064
1.0332831,82.62427
1.0030949,75.954605
1.0018264,79.06846
1.0555875,77.013306
0.94833773,72.46988
0.80811185,76.38241
0.79770267,72.53255
0.9049851,72.12712
0.8702113,72.797966
0.9656187,71.89357
0.8974494,66.80853
0.8326505,72.18785
0.8234556,71.76196
0.8257154,72.91452
0.77561224,68.92673
0.75076395,68.40046
0.84244096,67.338875
0.9020897,70.202446
0.7775867,66.434845
0.74419767,68.232704
0.80736,68.60818
0.7997717,63.44345
0.69327986,63.548676
0.6305521,64.69534
0.7373266,70.198555
0.68848455,66.95902
0.66052705,68.48092
0.51378185,60.254406
0.5865235,65.90263
0.49596155,69.687836
0.57041365,69.051735
0.6102988,66.83674
0.47348756,62.595257
0.56871116,68.81623
0.513393,67.80092
0.58881944,69.77512
0.647356,70.03644
0.69502395,68.83735
0.7914092,75.79935
0.90530676,79.05697
0.9847293,75.0444
0.95653117,73.902374
1.1556084,76.314
1.1523513,81.09305
1.3985435,84.26809
1.437427,80.01995
1.5434238,81.82837
1.4722416,82.94789
1.4747059,87.167046
1.659647,89.32955
1.7144191,87.18389
1.7731019,85.05572
1.8563733,85.444115
1.9100926,90.598
1.9292542,92.32953
1.9819757,90.29668
1.9556558,89.62518
1.8642541,95.41012
2.0159035,90.19013
1.9339397,96.528915
2.0127678,90.82461
1.9632992,92.05775
1.9484183,91.97081
1.9609476,95.685486
1.925718,96.73525
1.8731431,96.41371
1.9033922,93.49558
1.9620463,98.95198
1.8971995,91.73915
1.8895814,93.18538
1.8917261,93.981125
1.7854428,97.21214
1.7166438,93.100136
1.6373423,93.065285
1.7650696,94.00858
1.6577302,90.101776
1.6843207,93.20595
1.6081746,92.580475
1.6250583,90.3839
1.5482886,89.32487
1.5763118,91.86795
1.5368242,87.25678
1.5462381,87.219666
1.5162541,88.535416
1.450609,90.86869
1.5417163,89.019615
1.5095344,92.271194
1.5140326,85.5767
1.4208559,86.05079
1.445165,83.353325
1.53044,82.4376
1.545878,80.16722
1.4619479,80.61764
1.347314,78.979485
1.3153234,82.945206
1.2899282,77.445114
1.2792909,78.01144
1.282953,84.03548
1.156916,76.91801
1.1208551,79.30431
1.1193148,77.83929
1.0897862,75.95059
1.0160229,77.56608
0.89117444,72.794426
1.0470947,78.02881
0.9213058,72.88518
0.93423563,71.8727
0.92476666,73.29126
0.9168503,73.6706
0.9820968,67.17393
0.9130043,69.2815
0.84671724,72.4969
0.93110865,68.36697
0.7743678,66.78842
0.9375938,68.51996
0.8841411,68.6673
0.83134663,64.69522
0.7933354,70.81773
0.8086823,62.978405
0.8325795,65.17974
0.7941723,68.54069
0.8197262,65.58342
0.76519287,67.72775
0.6625251,65.25745
0.57857054,68.07104
0.5861348,65.7181
0.43960705,70.38758
0.50746423,67.25278
0.4454948,63.82613
0.4989771,66.97366
0.4879978,69.89947
0.39945695,67.135376
0.46817136,70.88296
0.55586755,69.01942
0.5561739,67.91349
0.61785567,69.185196
0.6705434,71.255714
0.7332914,76.33747
0.8127089,74.03097
0.8700862,75.80863
0.9103008,79.63751
1.0586405,80.6967
1.1128939,79.91461
1.1591511,74.55296
1.3277582,85.82858
1.3042444,82.18524
1.4273913,84.654686
1.5061103,83.69299
1.5577234,87.67673
1.6501943,85.787735
1.6901478,89.00778
1.7002518,92.3517
1.6445428,88.408615
1.6525917,93.5866
1.7625133,95.62175
1.795479,91.69876
1.8936411,91.809586
1.7788999,94.60894
1.6936626,91.258995
1.8079592,97.27463
1.7641948,90.11686
1.7272309,97.37125
1.7492317,94.22279
1.7613732,94.696144
1.7604694,94.43586
1.7984811,94.8235
1.7565105,97.08263
1.732168,95.04622
1.6129119,95.327
1.7121527,96.4636
1.5485786,96.24938
1.4719174,93.28313
1.5265613,93.25707
1.4529394,88.423134
1.4677839,88.72801
1.374768,91.20426
1.4125049,89.22499
1.3027261,89.43355
1.2905406,90.61738
1.3872238,90.07631
1.2849587,90.169785
1.2166975,88.554794
1.2491544,86.9463
1.2084582,88.81536
1.2647188,86.75729
1.268263,83.05986
1.2075163,84.98048
1.2338338,82.58661
1.2294903,85.56816
1.1275069,80.96298
1.2240101,83.397995
1.1163175,84.452484
1.1474395,77.41104
1.0539694,80.23062
1.0344192,81.374794
0.9635681,76.74611
0.8663482,77.10916
0.9608865,82.04719
0.860285,76.149574
0.71414155,75.78446
0.8341117,76.100204
0.71377003,74.617455
0.72682214,79.48269
0.73935,78.57416
0.66000277,70.087555
0.67517185,72.19043
0.665613,72.26936
0.6230232,72.030464
0.67022896,67.870605
0.5364447,71.42867
0.51075876,70.38728
0.5290455,66.36353
0.61628634,62.051052
0.6058613,63.41839
0.5814346,70.76807
0.50786984,66.13347
0.56583536,66.89117
0.42983827,69.48693
0.42471465,63.847782
0.50621986,65.07443
0.2974781,66.44221
0.32283682,64.5874
0.26046616,64.73853
0.26496118,67.462105
0.29655802,64.61175
0.17854328,67.76531
0.17403942,66.76445
0.14900826,69.28032
0.124339156,70.33504
0.18680461,68.92046
0.17278807,67.91279
0.24556604,69.71651
0.23429288,71.72477
0.32444072,72.45722
0.31918162,72.76379
0.32567707,74.17465
0.36926347,79.9649
0.60477877,77.299286
0.5959395,78.16867
0.5119738,76.31091
0.7393021,78.85563
0.7331045,78.07428
0.8247525,79.06379
0.9648269,83.15673
0.94432026,81.84871
1.0842772,85.9444
1.1897849,83.022514
1.1744866,85.946335
1.2986832,87.575165
1.2789531,86.32121
1.3602265,93.485115
1.3406618,92.41585
1.3688542,87.53553
1.398284,96.08291
1.5071295,91.495476
1.4402217,93.185265
1.4620545,94.40826
1.5151633,96.37235
1.3823631,97.3361
1.3691752,92.68963
1.3580464,96.60152
1.4250469,96.67089
1.4469426,95.37024
1.4223324,93.19691
1.3648243,97.160065
1.3258479,94.06611
1.3499115,92.615364
1.2945936,96.30467
1.173826,95.96896
1.2361392,95.4364
1.2474977,91.800995
1.1816823,92.56371
1.1136351,91.25566
1.1534246,95.850876
