ppg,abp
1.0472276,116.28682
1.0782025,116.84009
1.2403091,122.24816
1.2822864,125.30585
1.242676,123.99484
1.3065915,121.74618
1.4171655,125.4956
1.4652023,125.89183
1.4920467,128.29065
1.5367376,129.5675
1.6186979,127.506256
1.599865,135.41298
1.6740754,131.71304
1.7155849,131.74156
1.7599396,133.88342
1.6545966,134.27484
1.7073566,141.50171
1.7073175,139.50888
1.7440246,138.65543
1.7000462,142.63849
1.7112335,136.62819
1.6996008,138.17921
1.7420686,142.80815
1.7323921,135.8242
1.7145014,142.37202
1.647778,143.74481
1.7123615,140.40852
1.8251833,137.8948
1.7631749,141.43222
1.7829392,142.09555
1.6933075,137.77002
1.7434084,141.7591
1.7060255,138.56065
1.6722205,139.62448
1.6341914,143.25456
1.444957,136.96349
1.6357706,139.21922
1.5206628,134.82335
1.6449819,138.30861
1.4458168,131.97998
1.4711382,135.0029
1.4679153,135.94775
1.4304976,131.81221
1.3746549,131.71684
1.3846515,131.36856
1.4032266,131.16185
1.3286548,127.302025
1.3888748,126.05545
1.3007946,127.33493
1.3297429,130.89622
1.3660235,126.14092
1.3659,122.08238
1.3054096,123.64633
1.3176438,121.81745
1.4453613,127.29495
1.4022101,121.13403
1.3236414,119.87205
1.2866849,117.56779
1.2164617,120.39055
1.321101,115.4761
1.3224539,112.9696
1.1742419,109.2912
1.2133927,115.30157
1.2729532,112.28914
1.165235,108.34183
1.0861474,110.43457
0.9987346,109.96102
1.0229017,108.837074
1.0161337,106.57826
0.97830296,109.513245
0.9659544,109.45834
0.9226719,107.50487
0.97728974,102.59826
0.97978544,106.28989
0.96161366,101.877205
0.920736,103.87202
0.9395835,100.65148
0.8635404,100.4043
0.946874,97.76613
0.842983,95.39155
0.9229129,97.40296
0.932119,92.93145
0.86472905,97.905624
0.9202149,89.85105
0.7916553,97.45674
0.8495644,91.61934
0.83267456,92.06258
0.8905334,90.60178
0.8918703,88.185684
0.81797695,88.33897
0.81621903,91.94693
0.8631139,88.51588
0.83168095,88.87408
0.80313236,88.34412
0.7599544,85.03634
0.625487,94.40572
0.81872475,88.16883
0.6673072,88.83687
0.599382,85.78671
0.62057024,86.77747
0.65222704,89.53159
0.5182704,90.59484
0.5742594,95.297226
0.584523,89.02165
0.47094792,94.21871
0.56092983,92.30931
0.5109028,91.67449
0.55548114,91.58225
0.60348165,92.53151
0.6040817,96.75295
0.7100928,95.46335
0.8023909,98.64999
0.7405445,98.876724
0.82680804,100.01645
0.9601283,102.18017
0.8714268,104.8224
0.98526883,108.13079
1.1055146,109.07283
1.1281703,111.21337
1.2472116,109.71536
1.35886,113.41009
1.4273636,114.67586
1.4477161,117.44336
