ppg,abp
1.1431366,76.4237
1.1475935,79.19343
1.1331253,74.9123
1.3076376,83.656166
1.2816575,85.037224
1.4005033,87.51349
1.3648415,88.319115
1.4117349,90.39609
1.524194,92.67204
1.5593941,93.11706
1.609546,94.43544
1.6094809,95.36256
1.7237178,97.44668
1.6658963,99.1999
1.7389433,102.23236
1.7515577,101.638626
1.7166325,105.8142
1.6910753,104.03634
1.7427089,106.8192
1.7507038,106.93189
1.8104701,107.5962
1.7259592,106.94415
1.7812023,108.298874
1.7697468,112.65854
1.663648,111.6478
1.7308662,110.624275
1.7507944,111.541435
1.6918076,110.98091
1.7522923,111.051926
1.800859,108.559425
1.6561756,107.56726
1.662094,109.74485
1.6510785,107.83918
1.6340146,104.79627
1.7328618,104.31889
1.5436385,107.66363
1.5232913,110.47725
1.6219938,106.52839
1.5492767,101.51093
1.5724075,104.351204
1.4621128,102.98213
1.411407,103.27565
1.4774739,99.288994
1.479127,101.45639
1.4410795,99.086845
1.4168699,95.8536
1.3332729,93.78828
1.4047359,95.56412
1.3824384,91.04411
1.4483932,90.32854
1.4537932,95.041405
1.3062588,91.939
1.3590341,89.78051
1.3441966,86.42274
1.3635279,85.82965
1.4016773,89.35698
1.4380459,81.997246
1.379313,84.491104
1.3084089,84.659004
1.2776726,80.23059
1.3439839,77.62707
1.3092968,79.15578
1.2315279,76.50611
1.2549068,75.965324
1.1997025,75.20031
1.1864679,71.61654
1.2104064,73.30083
1.2326772,67.91406
1.1372849,70.26287
1.0855337,71.01905
0.9969698,70.32067
1.0623164,66.16482
1.0524074,63.91354
1.0321316,65.883316
0.9862699,60.713196
0.9186284,62.786324
0.8407837,58.82687
0.98525715,61.94237
0.92459625,58.585163
0.88950413,58.63544
0.8701543,55.484257
0.85217744,55.855263
0.9595362,54.500896
0.9231672,53.916546
0.91920745,51.613033
0.8936858,52.28133
0.9559826,48.00343
0.9751126,47.457306
0.86680186,48.427197
0.892647,46.588425
0.86868757,44.564407
0.7756551,44.387627
0.8260623,41.54592
0.8132469,42.12919
0.75301176,43.28765
0.821944,41.97747
0.81680673,44.50375
0.79669064,40.433014
0.6644408,40.029667
0.70031923,40.0
0.6751721,40.87671
0.64350575,42.10995
0.6388232,43.89424
0.4921882,40.0
0.6103541,44.805817
0.533155,43.197918
0.53392553,43.855515
0.54724777,45.031464
0.5564146,47.76209
0.52790964,46.878696
0.5094012,48.683228
0.5865668,50.72801
0.5455848,49.718845
0.64049655,53.744694
0.72678816,50.637035
0.65562767,56.731895
0.7965839,57.874405
0.8009657,61.197056
0.7996966,62.500626
0.9999587,66.352776
0.992452,67.44224
1.089323,66.25296
1.0963032,71.10837
1.1743436,74.12794
1.2649215,75.13857
1.3388735,72.27375
1.3963541,81.20658
1.5497547,79.22038
1.4988476,83.96066
1.6048028,86.45128
1.6195451,87.4734
1.649009,86.63125
1.6987156,89.81036
1.8298904,92.286766
1.8356674,96.73702
1.8433646,96.10957
1.879754,100.005165
1.9003896,98.396034
1.9330045,102.0155
1.894863,101.6182
2.0057883,108.0109
1.9759136,104.65353
1.9973531,105.82178
1.9184959,105.4897
1.9541239,107.36
1.9300405,106.3052
1.9517145,110.537384
1.9856129,108.614914
1.9496251,108.17461
1.9548377,111.11468
1.9681844,108.83392
1.9503361,113.150185
1.8905152,112.24952
1.9168016,109.70502
1.8647043,108.14739
1.8021498,112.31136
1.7479846,108.389404
1.8626198,108.14119
1.8743392,107.64055
1.7833538,104.76685
1.8281177,102.94651
1.8030193,107.02835
1.734446,103.05179
1.6997715,106.77681
1.6111124,102.91767
1.5589412,100.03287
1.5371335,100.56689
1.6451573,101.401146
1.5393741,96.894905
1.5584847,97.94033
1.6059197,98.839745
1.5750308,97.28391
1.5287232,91.691154
1.4695668,94.13803
1.4919914,90.097145
1.4347703,90.46516
1.473324,90.49655
1.4663283,87.032585
1.4213971,83.70011
1.3823203,85.8766
1.39348,84.87424
1.3307357,84.61748
1.463441,81.09165
1.3831999,79.96544
1.3591471,79.074684
1.330494,79.67686
1.3610721,75.04442
1.2491167,75.8441
1.2030767,73.950264
1.2182302,73.374115
1.2076646,72.03294
1.1424422,69.94564
1.1323637,69.773994
1.0648096,70.8955
1.0128713,66.84111
0.97347885,70.670395
0.97560865,64.38078
0.8967272,66.49019
0.9684681,64.181305
0.87945676,60.2958
0.88852686,63.384335
0.993147,59.743862
0.83687955,58.110672
0.81616867,55.48617
0.91700995,54.857113
0.77070284,55.013103
0.7505544,56.787518
0.7665505,53.829197
0.7590383,53.179756
0.75815004,50.67948
0.79115045,54.554794
0.74370605,50.125954
0.7390474,51.983917
0.75729156,46.107487
0.6987639,46.856987
0.7551083,42.408005
0.71009916,45.073914
0.6328552,43.60468
0.68963206,40.093094
0.6776837,44.505665
0.5975641,42.675797
0.5805494,42.08622
0.55863875,41.8433
0.543572,41.593273
0.4245908,40.0
0.4293678,44.866013
0.48811442,41.896767
0.43332022,40.19518
0.362232,41.613728
0.371864,42.158134
0.26999497,42.545918
0.39615637,45.11586
0.319285,46.5585
0.34116483,49.407093
0.26846576,48.272
0.31003177,49.29641
0.37320584,50.82225
0.31003672,50.634434
0.3820717,54.87394
0.3300356,56.072063
0.47138005,55.706074
0.46346807,55.717094
0.59959424,59.937035
0.5952879,63.004936
0.68629366,62.91061
0.81593466,62.02607
0.8534227,64.61829
0.9032285,72.35274
0.9412175,71.11899
1.0252476,72.83551
0.9974028,76.61026
1.0424235,80.98161
1.1021131,78.6431
1.2220379,85.234406
1.2252232,84.43272
1.3480586,91.36231
1.3877162,88.24983
1.3749996,91.12669
1.5225233,94.06038
1.3899883,96.96502
1.4456793,96.10063
1.4582355,96.26096
1.5471654,99.12078
1.5453837,103.10255
1.5927874,101.36535
1.5375391,105.7248
1.6349103,103.78929
1.5221767,106.757324
1.5798174,105.84137
1.551426,110.417206
1.6554569,108.71924
1.5590423,107.72015
1.6606119,108.1219
1.6086528,109.080345
1.5870728,109.18848
1.522293,108.266525
1.4687774,109.80616
1.5625241,107.11527
1.4669893,109.07403
1.4852023,111.2494
1.5109011,106.473976
1.3984858,109.24299
1.4365016,108.55013
1.3842432,108.71321
1.2751685,108.6854
1.3321259,107.3645
1.3534735,108.53231
1.2967033,103.988365
1.2676158,102.22672
1.2136384,103.76169
1.2330744,101.34691
1.1612334,100.36353
1.1789978,101.980354
1.1121972,100.065834
1.0812527,95.58109
1.04742,99.24656
1.1527652,91.23876
1.0846524,95.165985
1.0480067,93.81338
1.1102391,92.50043
1.0262649,91.8532
1.064777,89.01177
0.8851703,86.02845
1.0348736,88.36703
0.9429936,83.51204
1.060468,84.701065
1.0380332,84.59747
0.93942314,81.82407
0.9883346,82.19507
0.9289227,79.99876
0.9052015,78.86576
0.9271664,79.878845
0.8580741,78.4797
0.8235707,75.64991
0.78404266,71.23646
0.74363756,70.87576
0.67450386,70.502106
0.6040315,72.85573
0.7008545,69.813446
0.6723286,68.29238
0.6465177,68.26855
0.5150537,66.005775
0.5360961,65.77963
0.4775594,63.997135
0.54885,64.12677
0.46369326,62.477283
0.45884198,61.31322
0.43204024,55.88806
0.3680052,54.984314
0.35105264,52.39125
0.3871905,54.207245
0.38533545,54.21368
0.34392542,49.9326
0.36668408,53.28625
0.36807564,53.563644
0.4474841,49.974354
0.42040774,47.7346
0.3661094,47.284634
0.32805383,45.611404
0.39453876,46.183403
0.29998717,43.92363
0.33069387,47.545773
0.34644333,42.894093
0.31629345,44.937885
0.22443518,43.812096
0.22721493,40.0
0.28292632,44.62495
0.17259839,41.97665
0.17606936,42.363686
0.102764964,41.601257
0.1354272,41.51031
0.04493097,40.798176
0.07855905,43.097866
0.009288308,45.70295
0.017093625,43.058456
-0.14053056,45.46777
-0.01314168,44.81229
-0.11611772,44.17701
0.022105362,48.382652
-0.065453425,43.74669
-0.0139489975,47.924706
-0.045115046,53.94741
0.061598293,49.44578
0.020179063,54.2233
0.037322566,55.79018
0.07369331,55.07211
0.095741145,55.193333
0.19789562,57.751476
0.30176774,61.92283
0.38955176,63.4378
0.35601974,64.52535
0.5099891,67.87312
0.5127103,71.87046
0.68094414,68.03398
0.7106787,73.45492
0.73725504,76.09844
0.7784039,78.75892
0.91804856,81.47953
0.9716346,84.86206
0.9612866,88.30903
1.0313154,85.73065
1.0182413,87.11925
1.1418285,93.43299
1.1910158,92.47482
1.2009157,93.51475
1.2706064,93.42422
1.2151268,93.891556
1.2803178,96.94611
1.3194762,101.393
1.3846154,103.85066
1.3638846,106.36507
1.3366497,102.31506
1.4162818,102.90121
1.3718174,103.95461
1.3782183,105.35636
1.4681067,104.89059
1.3322251,111.5443
1.4458452,108.76486
1.40994,107.01929
1.3200529,110.83706
1.3909659,111.58226
1.3383193,106.04797
1.4207331,109.28709
1.3488622,109.75628
1.3249292,110.162125
1.2690824,113.195015
1.2551557,110.908516
1.1801807,110.84422
1.3018768,107.57935
1.244989,109.265015
1.1655406,107.444595
1.1674844,103.23337
1.242292,102.40108
1.1332846,104.44873
1.1012751,104.18665
1.1345519,101.50892
1.0771708,102.2635
1.0635902,101.22004
1.0368246,100.09552
1.0525473,98.452736
0.9946781,96.35337
0.9779064,96.573494
0.97686225,94.780205
1.0128018,93.91179
1.0393784,89.41249
0.953243,90.85609
0.93005997,87.69081
0.96231437,89.651794
0.91982496,88.00886
0.99245894,87.4507
0.89538586,83.43532
0.97881997,84.29153
0.9720603,81.74113
0.88517314,80.71206
0.88568544,80.01198
0.9146171,75.669266
0.8485377,78.25225
0.84782344,77.19981
0.8400415,75.498085
0.79277766,75.02292
0.8695218,74.395874
0.77694875,71.39967
0.71287847,72.36621
0.7084867,68.08693
0.65270567,66.44966
0.66998893,70.24784
0.5655174,63.809837
0.5569001,64.520294
0.6057101,62.502808
0.6182516,58.510555
0.5632606,60.137127
0.58273643,59.131435
0.622917,55.509632
0.5295072,58.81626
0.5085853,55.290623
0.45332453,56.3784
0.47721803,54.855015
0.5751819,52.285393
0.50720096,52.6478
0.5306956,51.462948
0.45751026,51.12593
0.52395695,49.69832
0.542563,48.635654
0.47534257,47.38121
0.45449966,46.677685
0.4570875,44.085705
0.46364683,44.7981
0.46275032,43.211548
0.44280964,45.903168
0.46157384,42.964893
0.42159092,42.168304
0.31613263,44.99401
0.33747622,42.259148
0.36350328,46.39354
0.24914949,42.89383
0.31954673,42.033802
0.32744437,43.341583
0.2530099,40.31213
0.22237757,41.941467
0.14396839,43.86246
0.22730273,48.046818
0.18214273,44.080963
0.20741615,47.060863
0.09476626,48.093452
0.13174509,50.397503
0.15261474,48.14823
0.12853728,49.151302
0.27681985,51.618343
0.2969112,52.449604
0.3540759,52.137306
0.39461574,53.70534
0.45000508,60.370853
0.6131812,59.322464
0.5676912,63.355484
0.6352579,65.358536
0.70282745,64.71745
0.8136196,67.42772
0.7343686,68.49311
0.9223601,73.351845
0.95462143,75.93259
1.1430092,75.33588
1.0924323,77.18111
1.2389156,79.49002
1.3356813,79.3169
1.2941064,84.783226
1.3690262,87.93337
1.4544828,86.220184
1.4377404,89.21624
1.5523484,93.721664
1.4848293,90.73622
1.6373076,96.80941
1.671069,98.32881
1.636567,97.78025
1.7019101,100.31646
1.6764933,99.99962
1.7295742,103.26512
1.715099,102.629944
1.6966424,107.36776
1.7695311,107.02862
1.7648355,108.755615
1.8003906,109.4406
1.8203887,109.84452
1.7202564,108.66942
1.6879872,110.9817
1.7353188,109.99213
1.7215697,111.51055
1.7355653,110.3418
1.7323973,107.7307
1.7198695,109.42782
1.7076391,110.229805
1.6576489,111.44451
1.673747,105.15787
1.6846633,107.93348
1.5851694,105.61543
1.5615891,104.90803
1.6518537,106.96492
1.5999521,106.58464
1.5245714,107.63359
1.5407119,105.355255
1.4702404,102.66746
1.5353749,99.544304
1.4732624,101.691414
1.4605343,98.63046
1.5320206,99.89666
1.4269642,99.03256
1.3140383,97.726295
1.4115052,93.37104
1.356711,95.93052
1.3646579,95.760445
1.4803457,91.60533
1.4315499,90.7664
1.3584563,88.05223
1.371215,83.760925
1.3686388,86.123245
1.2668865,83.03533
1.4089304,85.41292
1.4393629,83.63859
1.3957547,84.668144
1.2845916,78.349754
1.2285279,77.76001
1.3101959,74.93823
1.3252866,80.66911
1.2507715,76.44616
1.2231456,75.68686
1.2019794,74.78558
1.2391427,70.458244
1.1621469,71.50755
1.1580243,71.565765
1.013591,69.86892
1.0790046,68.971306
1.0157717,64.84853
1.0156189,64.61612
1.1382688,65.93626
0.94755113,61.774376
0.96549684,63.008446
0.8587956,59.7118
0.8585392,61.845978
0.9311135,59.150764
0.8858226,57.49632
0.86472625,54.86299
0.94598734,55.43726
0.88976175,55.289593
0.9640691,53.609722
0.9124973,51.005943
0.8462023,51.94628
0.82437134,46.92239
0.87101907,51.10288
0.8901475,45.755703
0.90058,48.73266
0.9282371,47.955025
0.83460087,43.33007
0.84604526,45.254353
0.8480931,44.389046
0.93702793,49.401207
0.8813238,43.374744
0.79723054,42.63336
0.80294275,40.0
0.70736027,41.20707
0.73513454,40.0
0.6237068,42.584618
0.74488026,41.29266
0.6030957,43.774593
0.57550865,44.123177
0.67592585,42.12145
0.5685772,41.888115
0.49243033,41.093754
0.49120262,41.82412
0.60566026,47.749767
0.4949972,48.83055
0.5348872,44.075623
0.59072316,50.578575
0.6153519,48.533558
0.63683605,52.098938
0.63651454,51.254467
