ppg,abp
1.0391084,91.04133
1.2585089,100.224846
1.2505518,104.82635
1.3047061,108.95892
1.43892,110.04962
1.4510049,117.881935
1.5991755,121.49075
1.6517028,123.76958
1.6050344,132.95276
1.7106752,136.73842
1.607487,137.60371
1.832991,138.19016
1.6552826,138.80371
1.6970237,141.62988
1.7227753,143.65074
1.7144186,145.50433
1.6964252,142.53009
1.7099986,143.38696
1.6035151,144.5104
1.6470287,146.94598
1.53135,139.82854
1.5597417,142.01768
1.5512753,140.36087
1.4455162,137.53256
1.5049064,132.32172
1.3774322,135.4812
1.4231933,125.26575
1.3724632,126.59344
1.3209206,121.168785
1.3393183,117.02904
1.3335004,116.48263
1.3034616,111.69005
1.3661786,107.047424
1.3058107,106.694626
1.3463644,104.427025
1.294457,101.42941
1.191233,99.51358
1.1701778,97.704735
1.1365694,91.71952
1.2302814,90.67709
1.133677,87.12082
1.0653921,84.648994
1.0777539,76.62029
1.0841472,77.7604
0.9578793,76.00269
0.94843316,73.09591
0.9372268,67.414085
0.8562501,61.31469
0.7661109,61.496048
0.77810913,62.244007
0.8465265,56.515152
0.8976084,54.79424
0.77179104,51.664577
0.8218378,49.351933
0.8412496,46.6462
0.7913153,43.61669
0.69534177,45.244514
0.8285535,41.715744
0.8024542,40.0
0.7294307,40.55402
0.6881264,40.0
0.56534106,40.0
0.5454648,40.0
0.4811965,40.867733
0.5138108,40.0
0.45983666,44.737885
0.4151709,44.7915
0.47880095,47.325157
0.5259542,53.437294
0.6164424,55.06356
0.632857,60.59828
0.72630745,64.49591
0.7533272,65.464455
0.88678056,74.119064
1.0785564,78.554146
1.0960826,83.12175
1.2603804,91.68296
1.3670688,93.941765
1.486789,99.28221
1.4711481,104.17912
1.5643371,110.872734
1.6694942,117.908165
1.7516528,121.78817
1.8513176,126.066055
1.8331167,129.59962
1.9103967,134.03027
1.9374461,134.83492
1.9043193,140.8986
1.9569784,139.19707
1.9589969,143.28452
1.9232361,145.01347
1.9637806,142.95116
1.8663191,139.77376
1.8293186,145.24161
1.886042,145.59715
1.8298826,143.58237
1.8966479,141.7722
1.8123746,143.72462
1.7700516,137.9981
1.7116176,134.76329
1.6674922,135.25746
1.5949345,130.63428
1.6762592,128.05635
1.6132039,124.71383
1.5106627,120.76473
1.5134511,119.53832
1.4793469,118.75312
1.5270333,114.65858
1.396962,111.32341
1.5083565,108.59178
1.4283206,105.23634
1.4948766,103.873886
1.4795923,97.11487
1.3375196,100.39608
1.316745,95.45989
1.30355,92.5554
1.3272549,90.90528
1.2452837,85.83976
1.2437923,83.62805
1.1946517,76.38007
1.1134822,76.91373
1.0776378,72.520966
0.9817449,69.266136
1.0612086,68.10682
0.9134257,63.626522
1.0315117,60.671524
0.93120015,56.17619
0.9317708,56.162827
0.89227027,54.199863
0.9962943,49.255524
0.9085264,45.782635
0.99955493,43.08631
0.84987503,43.80045
0.84067476,42.997437
0.8055517,40.84592
0.8806612,40.0
0.7774754,40.681175
0.71351933,40.099438
0.716467,41.245182
0.64800197,41.10507
0.5604204,40.0
0.6135429,44.776623
0.5857637,48.30041
0.5045448,46.276554
0.52995783,51.1067
0.5564269,53.9
0.6086328,55.675476
0.7378842,58.759594
0.8417332,64.11666
0.82960176,68.71855
1.0466336,76.04504
1.1079606,80.41325
1.1285785,85.846535
1.3432258,91.82042
1.4016759,93.47185
1.4963641,102.18177
1.6023396,108.552826
1.653331,112.206116
1.7902329,114.45772
1.800219,121.54682
1.8373573,130.3825
1.8293602,131.69345
1.889877,136.87556
1.8293004,137.87018
1.981991,138.4443
1.8947597,140.5311
2.026321,143.44337
1.8784856,143.7766
1.94088,145.6899
1.8665375,143.17325
1.8960847,143.58553
1.8753225,144.29654
1.8441062,142.10777
1.6986064,142.11003
1.7103611,138.95375
1.690438,137.7345
1.7066588,131.8039
1.5746051,132.99245
1.5443939,130.24785
1.4614489,130.58221
1.4749992,127.16766
1.4701418,122.6031
1.4925091,121.606255
1.4294981,118.309654
1.4719074,112.81729
1.5425549,108.96906
1.3912073,102.98949
1.3929899,103.72418
1.3274885,98.023415
1.392978,98.64261
1.2699416,96.13924
1.221538,92.25052
1.1462862,89.62349
1.2026863,87.08005
1.1232089,82.17864
1.1308236,82.592995
0.9863329,80.22976
0.96040463,79.48486
0.94614893,73.598595
0.80592036,67.101944
0.82706684,65.43055
0.8613549,64.30363
0.86307186,59.63481
0.74933493,54.630554
0.7470779,55.81212
0.7585516,52.34891
0.793024,48.254745
0.80861413,49.162384
0.779659,42.936794
0.7582263,43.27049
0.74205804,41.730087
0.69129056,41.54838
0.6193444,41.219334
0.63389224,40.626003
0.5270808,40.0
0.50845045,40.0
0.43232965,42.027
0.41529325,42.386467
0.3658006,40.0
0.3861044,44.173218
0.39254943,48.32128
0.3673429,49.437992
0.3420897,55.05953
0.41899315,59.747696
0.54379773,65.36652
0.7232245,68.63795
0.7549964,70.91037
0.88055056,78.7757
0.91283053,80.39502
1.0971649,86.28488
1.0917872,93.08397
1.3097448,102.13405
1.3090492,104.81814
1.4251133,112.779564
1.4757266,112.7943
1.6414739,117.11905
1.558271,125.1781
1.6449422,127.83055
1.6607083,132.28906
1.7198373,132.86166
1.7002429,138.02676
1.7472613,144.00287
1.7076561,143.27118
1.6603566,145.4838
1.6924628,144.99481
1.6814705,143.14255
1.6486559,143.38145
1.5638711,145.54681
1.6186895,146.41272
1.4896843,143.23479
1.484485,143.62354
1.5769922,135.71854
1.4060438,138.1727
1.3507135,135.76546
1.3881593,134.4228
1.2732646,128.65779
1.2650622,125.4403
1.2830746,121.77472
1.1688957,123.706375
1.1989164,119.35375
1.1927483,118.683495
1.1810424,115.25377
1.1747619,107.66366
1.1557002,106.53909
1.1852452,102.95922
1.024567,101.818954
1.0923223,99.502335
