ppg,abp
1.0845054,80.26738
1.0429451,85.303154
1.1902393,87.2008
1.21916,87.52244
1.2202141,91.211555
1.4176787,95.7803
1.3535718,95.21247
1.3587486,92.80309
1.4702742,98.18765
1.5187166,101.87106
1.5832042,103.6108
1.4914072,104.42061
1.5147517,109.071594
1.692866,105.69716
1.621883,105.87391
1.7006996,110.23481
1.7805933,107.408
1.7023876,112.21216
1.7912825,106.547226
1.7404271,113.47283
1.5731536,115.0828
1.738095,113.06488
1.7497507,115.415504
1.7694964,115.131996
1.8316883,117.052475
1.8305724,117.71343
1.7486196,116.781975
1.7061058,114.70717
1.7966099,118.15605
1.7794586,116.138306
1.7006955,118.22166
1.6554772,120.03326
1.6972362,116.20745
1.6390872,116.17917
1.6967139,116.384514
1.6723199,116.07361
1.4887898,111.72262
1.6388755,112.65427
1.691347,115.16147
1.607053,112.85056
1.5998478,112.348236
1.5472994,112.348724
1.559567,111.07182
1.4877527,109.86888
1.6090534,109.3413
1.4233078,108.16138
1.4313214,105.298836
1.387431,107.4467
1.4706314,106.40208
1.4361525,103.80788
1.488673,104.80178
1.3664575,101.80015
1.3480896,100.716064
1.385118,101.360374
1.337653,100.36522
1.4504658,100.405045
1.4201962,96.86648
1.4193093,93.09826
1.4513346,92.45878
1.4216053,94.91603
1.374435,94.27205
1.4474728,91.17868
1.4060415,91.092224
1.3707899,89.61677
1.3596133,89.47247
1.3434091,89.299675
1.4432042,90.18526
1.2729905,82.405556
1.2545476,86.26019
1.2547218,84.747055
1.2294487,80.5146
1.1820958,80.57985
1.1439598,77.98067
1.1963127,78.0911
1.0818706,78.93278
1.1056695,76.84038
1.0842363,74.82422
1.0882537,72.99661
1.1664575,70.50654
1.0461388,70.64152
0.94757223,73.50539
1.0261681,68.23826
0.9995065,70.272095
0.9685184,67.623665
0.91271615,67.3985
0.8775529,64.11778
0.9415519,65.78845
1.0128967,63.074238
0.9225996,60.398678
0.9104253,61.301456
0.8854994,60.48145
0.8434478,59.54326
0.8294268,60.45033
0.8148588,59.057934
1.0385716,55.21392
0.9006464,55.341736
0.81114,53.14888
0.8805377,54.728798
0.84264416,52.782913
0.8773316,56.50438
0.887487,51.212227
0.8687974,51.743343
0.84270984,51.48631
0.8180461,48.98558
0.8454396,48.43375
0.6654097,48.485226
0.60448325,47.25478
0.7069068,49.285297
0.7017972,54.633217
0.723606,48.679565
0.7160248,49.32332
0.56581396,51.90639
0.65962577,49.30815
0.64528644,51.372047
0.53983873,50.28858
0.58862716,52.6667
0.68211895,53.795696
0.5613,53.50966
