ppg,abp
0.9966783,94.64711
1.1425503,97.937485
1.1309538,95.876915
1.2726542,103.42293
1.3077168,110.7296
1.4205718,109.3709
1.5015049,110.91792
1.5261798,118.09454
1.5168512,118.638245
1.5932395,120.3094
1.5530233,122.03766
1.5898713,123.70599
1.7644694,130.72597
1.6893651,128.27512
1.7290776,132.39569
1.7699221,131.1478
1.7342676,132.33554
1.7872504,131.42274
1.6987782,134.25343
1.7219472,135.59393
1.6567775,136.66083
1.7235054,136.82521
1.7312648,135.67455
1.6866353,134.76678
1.6286354,135.05995
1.6682478,134.43521
1.5678669,134.27289
1.5745625,130.5848
1.5762742,128.84534
1.501973,129.75957
1.5292115,132.22018
1.5110084,128.07314
1.5094726,124.48305
1.4416595,121.84016
1.4956405,121.269066
1.4009411,124.24251
1.3284189,121.13978
1.4001403,115.141624
1.3446069,117.1595
1.4012119,116.05171
1.3838359,112.07168
1.3799801,109.839035
1.3678674,108.42221
1.3995574,105.38401
1.3487267,105.23735
1.3352735,104.91886
1.3191416,102.383644
1.3728039,99.12936
1.2889214,101.58546
1.2685014,93.01766
1.2046992,95.435135
1.2183448,94.86423
1.285813,94.08771
1.1405225,88.64623
1.1815513,86.7744
1.1329013,83.41206
1.0228037,84.14422
0.9348459,83.74069
1.0342829,81.72237
0.9312586,80.3086
0.9710038,75.9004
0.9083249,76.98462
0.86654073,74.88395
0.83654946,69.86575
0.88180244,66.26068
0.8836083,67.586494
0.814445,66.91212
0.88589454,65.03186
0.8362671,63.144188
0.8818189,61.8887
0.8534823,57.98193
0.8665044,56.65636
0.8795069,57.82673
0.9216382,58.653893
0.7914405,54.01578
0.75059205,52.188976
0.85161644,49.504154
0.75272846,50.82251
0.7791219,52.14907
0.68744844,53.156445
0.6853706,50.78457
0.668897,50.403812
0.6477022,50.599747
0.57202464,50.343945
0.5719678,52.554737
0.5503868,54.6524
0.52870995,51.248707
0.5446864,54.587997
0.5674398,56.24576
0.4656989,59.237385
0.5438087,61.51199
0.54446334,64.85613
0.5758827,63.5904
0.68788517,68.15069
0.7640564,73.91375
0.8176884,69.38952
0.8633197,77.233765
0.9835803,76.995735
1.081261,81.784966
1.1183373,85.03955
1.2506131,88.272484
1.4273869,94.33106
1.3939425,94.69915
1.4985322,99.17045
1.592632,101.56072
1.6055664,109.19561
1.7143863,106.49522
1.7796397,111.94593
1.7119219,113.01103
1.8166404,113.98208
1.8727906,116.292015
1.9044104,120.94841
1.8707683,121.12186
1.9197153,127.95821
1.9580756,128.093
1.9428232,130.85861
1.964045,131.63235
1.9564732,133.75049
1.9718941,133.55824
1.9509485,131.81966
1.9746258,135.76118
1.97813,137.39804
2.0179887,137.20186
1.9814368,136.21985
1.9165248,141.25093
1.8945843,137.71632
1.8376244,132.07777
1.9912862,134.22351
1.88081,131.384
1.7923082,129.81747
1.7920154,130.48927
1.8112943,129.33067
1.7003063,130.802
1.7172675,127.824104
1.6972817,126.07769
1.6918855,118.504814
1.6122386,119.972145
1.6388589,121.2674
1.5758123,117.9165
1.5663233,112.624374
1.5387499,114.261696
1.5031873,114.41384
1.5085132,109.65353
1.5134758,109.62479
1.5184106,108.61239
1.5501425,106.795204
1.3850124,104.090805
1.5182004,103.13392
1.4965612,101.088745
1.4250765,97.36079
1.400122,98.24998
1.4246964,97.80923
1.286626,96.54987
1.3137558,89.08487
1.3126751,91.62635
1.2636647,87.23592
1.1617336,87.1748
1.2107533,82.760574
1.1386849,82.40038
1.1010368,83.60051
1.0690767,81.31754
0.97580093,79.05195
0.95213604,75.16639
0.94836915,72.86229
0.94626456,71.33847
0.91482896,70.36923
0.9910514,70.647644
0.87854105,69.47711
0.92383564,66.611885
0.8620549,62.860126
0.9159865,64.36592
0.792639,61.007946
0.8898453,59.5498
0.9247573,58.77984
0.8288916,57.62316
0.80472696,54.545074
0.7913348,52.812374
0.84873736,51.476765
0.76289314,52.56654
0.772978,51.874874
0.72379977,50.886856
0.717019,49.964283
0.63036585,50.560925
0.5950226,53.041275
0.49859238,51.693768
0.57088876,50.62341
0.4564501,53.961258
0.42799234,51.521786
0.50519526,56.852947
0.45367065,57.587307
0.46105513,54.51013
0.41653937,58.968445
0.51548874,60.228207
0.58538485,65.74802
0.61178213,65.78798
0.62881154,72.33984
0.70910406,71.275085
0.7703482,75.97486
0.7900003,77.7879
0.9485946,82.280754
1.045927,82.91089
1.0534221,89.16863
1.1221062,91.69914
1.2123194,95.95505
1.317171,97.68702
1.4000317,96.623924
1.4647214,102.27674
1.5287116,106.98431
1.5283688,109.24781
