ppg,abp
0.9951877,68.35462
1.1488305,70.095085
1.2690289,70.94302
1.1793113,72.30083
1.2023377,68.834984
1.3383251,71.72967
1.3784122,72.19804
1.51325,76.74843
1.4811543,76.69775
1.532597,75.970985
1.5862412,78.775696
1.5209323,78.650444
1.5374749,82.09097
1.5931516,83.98213
1.612103,84.427
1.6363289,86.08921
1.6920319,80.15921
1.7224653,84.03609
1.7613438,82.31925
1.8631191,82.789474
1.7364192,82.0046
1.8345722,85.78776
1.785691,84.34167
1.7341675,84.14738
1.727721,85.89861
1.6330811,84.45148
1.7109616,85.969475
1.8137612,84.88209
1.7044058,86.42342
1.7197003,85.12403
1.7499053,85.688385
1.6277155,85.09525
1.5550325,83.29043
1.5640231,85.72154
1.5992,82.99394
1.492566,83.92551
1.5470073,85.62083
1.5756298,85.82955
1.5688192,81.77874
1.5473536,79.07516
1.4225236,82.32628
1.492671,81.98219
1.450699,82.11977
1.4893386,80.42456
1.41755,76.12679
1.4190125,77.36463
1.4042538,79.8905
1.4274393,79.12549
1.3856742,77.778915
1.353787,74.848885
1.2766583,74.74086
1.4351624,72.11233
1.3919007,73.71824
1.3763304,74.745514
1.4127672,68.310646
1.4017444,72.3539
1.3675579,70.20273
1.3472735,70.48762
1.3453627,67.51897
1.2742969,71.56649
1.3317503,67.47419
1.2755315,69.21701
1.3153704,67.610664
1.1415154,69.158554
1.1709268,65.75895
1.1855701,64.23969
1.211008,64.379135
1.1216888,61.5129
1.105048,63.90062
1.1151718,63.17109
1.0013835,64.01664
0.96874964,61.938652
0.96965307,59.48919
1.0224543,63.00447
0.9874167,59.40634
0.96756285,60.070496
0.90574175,57.414246
0.9454376,59.396347
0.87380195,56.764217
0.86099696,57.26832
0.8841831,57.80418
0.9085232,54.50217
0.98616105,57.0721
0.9787052,53.983864
0.9000764,54.75819
0.9642654,53.83104
1.002734,55.070007
0.99741197,48.867477
0.87498266,54.236637
0.9062526,50.65198
0.8770862,50.729385
0.76379627,53.100117
0.84089595,52.30259
0.80622196,48.219364
0.8975179,50.68495
0.7444209,47.130974
0.7234991,47.83613
0.74325097,47.834595
0.6956282,52.84873
0.76845264,48.09806
0.60408294,51.270123
0.6031135,48.804474
0.5926061,48.933884
0.6290186,49.19262
0.50615436,48.374496
0.58756655,51.234035
0.49932605,52.896347
0.35814282,51.62026
0.5038019,50.853928
0.62766105,55.441124
0.558021,53.502483
0.62463784,57.57606
0.7478066,57.011444
0.68475884,54.955505
0.72312117,56.450287
0.7307629,56.400204
0.7859949,62.376972
1.024094,61.82368
0.98146904,63.599346
1.0441715,63.038116
1.2391264,62.841827
1.1869926,67.91889
1.2121378,68.497604
1.3949151,65.522644
1.3575265,69.90798
1.4290932,71.34582
1.5176173,70.55913
1.6073844,74.453606
1.6121728,73.86959
1.5570803,76.38366
1.8645868,75.86417
1.7717289,76.3644
1.7731379,76.1629
1.7549466,76.57057
1.8011587,79.11063
1.9066224,82.650024
1.9011147,79.600105
1.9334022,82.79886
1.9314264,82.99306
1.9721149,83.25985
1.9206185,82.326965
1.943219,82.993904
2.0318925,82.72101
1.8721231,86.8496
1.9594849,85.68174
2.067915,84.27197
1.9256554,85.262535
1.8798854,81.55952
1.8647698,86.56593
1.9330881,87.26866
1.9532359,88.25692
1.8992343,85.02506
1.926979,89.809296
1.7606201,84.86264
1.8751086,85.820435
1.745707,80.25842
1.7970408,83.05973
1.6962326,85.669044
1.734472,86.66674
1.6468706,83.66302
1.6167427,83.66055
1.6569395,83.33443
1.5778544,82.94298
1.5478035,78.66824
1.6668779,80.36708
1.5797572,77.74204
1.456526,77.28155
1.5662805,74.30758
1.469024,77.095695
1.4695562,74.84005
1.5596061,78.514854
1.4445876,75.054504
1.4127278,74.88819
1.4484866,76.83377
1.4855595,73.084496
1.4857398,73.93969
1.4370639,74.34345
1.4144822,74.294106
1.3720372,70.78914
1.4022659,66.54669
1.2911903,69.319954
1.3733138,65.906715
1.3032038,70.27618
1.1182326,70.54992
1.3792284,65.83076
1.336782,66.99084
1.2768852,66.30203
1.1445962,67.62185
1.0958828,65.52878
1.1603043,65.4839
1.0271125,63.811413
1.0038136,63.656418
1.1323142,64.822525
1.0401285,64.21752
0.97621256,61.782993
0.9616693,61.76048
0.98863757,60.31195
0.820587,60.753708
0.9399305,56.497253
0.8244818,58.2911
0.7872297,59.452366
0.81956464,53.767483
0.89328474,54.377987
0.76536506,54.05981
0.81468344,56.00979
0.7736365,56.34873
0.75058144,52.355152
0.7487939,54.89055
0.72748595,53.745808
0.7666553,53.591423
0.65227956,51.500134
0.854479,54.392567
0.6923354,51.38876
0.67814875,49.779663
0.727034,50.57441
0.7409663,49.492104
0.7727606,50.290524
0.69358605,47.91217
0.59472144,49.370155
0.5882305,48.319256
0.5547334,48.674862
0.5876154,48.11428
0.5303858,47.794155
0.41655764,49.949455
0.33183664,52.8845
0.41890642,51.92544
0.45743313,46.64464
0.37794507,49.08945
0.33173564,49.913704
0.32868567,52.05944
0.341641,53.975662
0.36650354,53.821404
0.3280709,54.03528
0.42364606,55.07391
0.3539003,53.975636
0.44539878,52.89527
0.5234443,59.846355
0.59980947,55.24312
0.49951604,60.95635
0.51821965,61.561195
0.6631486,59.523518
0.7539167,62.376316
0.7393949,63.32221
0.833731,65.14228
0.8924527,66.6135
1.0172541,66.542786
1.2256807,65.80046
1.0597929,68.13505
1.2197703,70.52546
1.2728829,69.325714
1.3361804,72.949135
1.4102077,73.45155
1.4365323,73.20428
1.4434298,76.76622
1.4591638,79.70882
1.4943789,75.6138
1.6961703,79.62485
1.4934155,79.54705
1.5166606,82.69654
1.5406983,78.82852
1.5800896,80.737206
1.5895076,81.95274
1.6193492,81.820274
1.5885599,86.50774
1.625778,81.86561
1.6582309,82.72057
1.5906315,86.566574
1.5814693,91.159546
1.6150903,85.734085
1.5987495,86.95288
1.5673585,85.73306
1.5703154,89.07428
1.5636616,84.12626
1.4931601,85.70787
1.4531736,86.345406
1.4699694,86.09222
1.4931526,87.596535
1.4292488,83.65575
1.4244151,86.37208
1.4087553,84.91968
1.4128628,83.21976
1.3095878,83.300026
1.2815037,82.25005
1.1912296,84.387535
1.3534293,81.37256
1.2157817,79.541985
1.1248139,82.5157
