ppg,abp
1.0490235,115.79282
1.0783272,121.791794
1.2332909,118.16312
1.2336015,119.34116
1.3607565,125.59677
1.3283181,124.75927
1.3988024,128.1565
1.4274849,127.10478
1.5779635,120.82367
1.5564591,128.83656
1.6076455,129.69377
1.6001217,131.26424
1.6565495,132.64221
1.5861441,136.80716
1.6862547,136.15456
1.6819456,133.49393
1.7406418,141.8765
1.772868,140.42833
1.7605373,138.10477
1.6969824,138.56926
1.7988676,140.92685
1.733476,140.85587
1.6942354,137.6806
1.7272407,136.99063
1.80215,138.09818
1.6537739,137.64754
1.6824952,141.9821
1.7715906,140.86188
1.6790576,139.92885
1.6437573,140.4785
1.6525813,136.55954
1.6039498,143.90619
1.6463029,138.54488
1.5935216,139.6233
1.4970068,138.57492
1.5896034,138.60155
1.575488,140.7871
1.5369917,136.98463
1.670459,138.54926
1.5279423,133.83743
1.4565132,133.15895
1.487,135.29851
1.4125504,130.47499
1.4589432,130.06949
1.3534319,130.00865
1.4257392,130.30113
1.39148,128.614
1.3011575,129.04007
1.4184994,128.5247
1.3809756,128.85799
1.3970395,125.636505
1.4399555,123.15791
1.3363224,122.17543
1.4525975,122.44586
1.3129131,121.46969
1.4127871,120.41035
1.4301239,120.308304
1.2834815,118.307686
1.373733,115.71589
1.2725059,114.483284
1.3210889,112.72282
1.163698,115.33628
1.1918514,118.77518
1.1875794,109.91549
1.2121774,113.31883
1.0915203,110.03177
1.085636,103.54475
1.0718743,107.56992
0.9732699,110.689964
1.1074516,109.04995
1.0386288,108.73614
1.0151786,107.88708
0.9634603,101.23907
0.8990875,106.93954
0.92252976,104.32078
0.9230186,104.195786
0.9137684,103.86192
0.90009385,99.71405
0.91774327,98.266975
0.9126063,100.97408
0.81472206,94.20655
0.9314388,97.373276
0.9008498,93.61953
0.9622847,95.01286
0.857519,101.271996
0.7853015,92.950096
0.8662203,97.027306
0.8630611,91.856026
0.8361915,93.12216
0.87555003,92.60273
0.80691105,89.98112
0.8579846,89.29691
0.83419067,91.63718
0.79007727,88.51374
0.76136476,95.817764
0.8394952,90.683075
0.6643924,89.77318
0.7208867,86.35884
0.6790434,89.27708
0.54235595,89.12424
0.6807262,87.52897
0.48407272,89.73712
0.6428663,85.987946
0.47764635,94.01435
0.43696025,92.694466
0.56925166,94.87821
0.48890254,94.86944
0.52468294,93.07684
0.6058337,94.00357
0.5965237,98.666046
0.6511098,97.802666
0.6955589,102.358154
0.7898531,98.1509
0.77984035,102.96125
0.88715285,104.20481
0.9345831,106.49287
1.0209286,109.18643
1.061377,108.119774
1.2284685,114.31703
1.249145,112.023575
1.3547816,111.42595
1.3372893,113.375916
1.4095047,115.90982
1.538289,119.16679
1.5939742,120.10994
1.5530527,120.83559
1.6466992,127.38299
1.6307964,124.20796
1.7921789,127.24324
1.7919997,131.06223
1.8154755,129.87787
1.8083534,129.0377
1.8487667,129.44398
1.9513063,130.3512
1.8768537,139.92186
1.9982095,137.49268
2.045152,134.42308
2.0586214,138.4254
1.9021161,134.39043
1.8986892,139.58075
2.0189917,143.60349
1.9514524,142.30814
1.9135808,139.72195
1.9614165,140.57922
1.9871998,141.90337
1.9438584,135.8956
1.9338685,140.93687
1.9186451,141.46071
1.9158498,142.01897
1.8784485,138.00252
1.8935779,139.66716
1.8495157,140.60934
1.8165151,137.18295
1.7892727,139.29176
1.7608541,141.71796
1.6720885,139.32181
1.7660298,136.25807
1.6675563,137.61792
1.6661612,136.86226
1.6488322,136.7535
1.6045462,130.46083
1.5754417,129.77934
1.6107754,134.5125
1.5252174,129.80035
1.5768024,129.71274
1.5505172,131.65933
1.589886,125.75884
1.3275261,128.95013
1.4483098,126.57699
1.4468293,126.237144
1.4663408,123.30293
1.4307297,124.38289
1.4491918,127.67993
1.3987172,125.55409
1.3721083,119.38791
1.4134728,117.87848
1.3673288,122.52115
1.3436532,120.80026
1.3394046,115.11261
1.3654965,122.67751
1.3129627,116.8684
1.3314325,115.22696
1.2852936,115.98619
1.1639389,113.82892
1.2408804,114.25547
1.1710273,113.555214
1.1233999,113.26266
1.0185906,114.02837
1.0342286,107.093834
1.0382917,110.22498
1.0231162,107.50319
0.942172,106.417435
0.9678896,104.9757
0.9119713,106.42558
1.0343577,100.359634
0.78066653,103.44734
0.8165573,99.97709
0.8647246,103.715996
0.85373694,99.80255
0.93115294,94.31066
0.8472086,96.574646
0.82327735,97.96517
0.785182,97.30457
0.75089467,96.60224
0.77273047,92.21615
0.84568125,89.9079
0.7257901,96.47212
0.7869919,91.420166
0.7836663,94.09004
0.6724223,91.298035
0.7652276,91.142365
0.7352213,89.691635
0.702605,90.89333
0.7004598,96.1177
0.5712906,91.63331
0.57623005,96.22065
0.5987775,87.99771
0.4628298,89.30071
0.46218118,88.21217
0.47097299,90.41001
0.4376625,89.657104
0.30834618,87.12375
0.41624054,91.1031
0.34576625,89.6026
0.41599092,92.867516
0.336023,89.354095
0.36997986,90.52308
0.36374852,95.56749
0.33075163,94.57297
0.40069228,100.07962
0.4093378,98.03354
0.4689955,95.07749
0.49937132,102.28536
0.57204366,102.706024
0.5678738,102.34159
0.6191044,104.21279
0.7490831,109.49989
0.7300683,108.687706
0.8793845,109.21064
0.87126815,113.17851
0.9164537,109.11644
1.046078,120.301834
1.0910468,115.579056
1.1525944,118.08474
1.1684934,120.51547
1.2515478,121.428215
1.2042795,122.9081
1.4071958,124.00737
1.397322,121.4164
1.3589467,128.882
1.4975785,126.29408
1.5489768,126.60322
1.4818561,125.83697
1.5305754,137.77
1.6079217,132.96826
1.6054798,134.37881
1.6362578,134.42343
1.6412648,134.7968
1.5583774,138.80106
1.664644,137.64597
1.6529361,134.15224
1.6486924,139.60963
1.5948036,138.67432
1.6380051,140.91858
1.5978084,140.37994
1.5515977,141.30083
1.5404081,138.58691
1.621933,138.32878
1.5861509,140.50504
1.4865227,141.70451
1.5560952,135.84534
1.4843363,140.79593
1.5074443,140.21767
1.418356,138.40546
1.3336833,140.30879
1.3368746,140.58075
1.3577975,138.33687
1.3208935,134.47365
1.3463471,134.38307
1.3092313,134.13565
1.2131183,138.29834
1.2297608,130.97624
1.3450706,136.81001
1.2231003,131.45094
1.1150799,132.59401
1.1592075,131.29453
1.1436423,129.47768
0.98467994,129.53873
1.05635,131.862
1.1282352,128.61252
1.1147988,128.198
1.1100626,125.2054
1.0925062,122.54497
1.0516225,123.24602
1.0181478,123.27332
1.0322223,126.40561
0.926202,123.39872
1.0165118,120.57925
0.875742,121.71381
0.93189895,117.003914
1.0329875,117.195206
0.91034347,116.34975
0.87940556,111.58293
0.757357,114.55848
0.82676667,117.4409
0.77031714,111.46134
0.73261905,113.97533
0.7697137,112.13943
0.5929528,110.082245
0.59592575,106.98545
0.5672296,103.25474
0.5466408,111.99141
0.5493719,103.25503
0.55369234,105.604576
0.40802738,104.41339
0.4911065,103.54885
0.42112166,103.37852
0.49499208,100.795944
0.3745196,106.52077
0.51110876,106.17307
0.41367182,100.71711
0.39275095,104.76021
0.32300836,98.94389
0.30755627,97.80693
0.37473834,92.53886
0.4300181,94.84605
0.38693342,93.924355
0.29604018,96.12653
0.309919,90.59443
0.3189318,92.077446
0.3623226,91.65781
0.34687197,92.31336
0.32526392,95.11561
0.2836537,92.921974
0.2709824,89.265816
0.27783364,88.29706
0.108170524,90.44623
0.11994169,90.376434
0.1956798,86.1535
0.061918866,88.46403
0.002488343,88.80127
0.00852844,90.436424
0.018839236,88.63042
0.025841335,89.90569
-0.0061936476,92.31352
-0.014680327,90.07653
-0.03665383,93.26732
-0.10892316,92.6402
0.04661758,91.93636
0.0033413123,94.81951
0.019108236,89.5847
-0.02549296,99.58302
0.011788776,93.80669
0.11873244,101.85798
0.18665364,105.797966
0.2762565,103.41394
0.27849874,104.650955
0.39080298,105.92814
0.44898447,105.786865
0.43720916,110.0583
0.6482855,108.38128
0.6305415,108.69692
0.70139134,111.10232
0.78386086,111.35222
0.7621729,114.8235
0.86373067,116.616455
1.0086308,112.77151
0.9850893,118.911064
1.066364,119.928055
1.1089921,126.05699
1.1210266,128.49281
1.1506968,129.29326
1.2273841,129.59918
1.2809227,133.32803
1.3024362,134.45508
1.2860955,130.62396
1.2721823,134.43901
1.2787347,132.154
1.2547731,135.00287
1.2808882,131.31854
1.3637127,138.70421
1.3856108,137.51862
1.3902189,139.64891
1.3368961,137.75719
1.3525102,144.17076
1.3611823,142.25879
1.3912323,142.22835
1.3506268,141.20343
1.3578446,138.26169
1.334157,138.97015
1.2798567,145.03929
1.2754858,143.51967
1.2376981,143.25157
1.248559,138.16733
1.2495247,138.76883
1.2222445,137.2995
1.0648808,139.47133
1.1079814,138.69997
1.1282276,136.87776
1.0682455,138.33322
1.1262668,133.23239
1.0355754,137.18991
1.0677637,137.11363
1.0431898,132.68388
0.97080415,132.34431
1.0206736,132.14427
1.0287385,131.98082
1.0161477,127.25322
1.0043435,132.8539
0.87608755,126.99518
0.92998326,126.218735
0.9869505,127.4747
0.8111896,125.07489
0.98070544,125.93858
0.9520739,119.52655
0.9062082,119.2157
0.92653346,121.730095
0.88917637,121.79514
0.8274358,120.285164
0.87617433,119.92466
0.84053874,115.93472
0.798589,118.16334
0.7387992,119.97594
0.7756236,117.009636
0.83519745,116.26607
0.7669638,112.70494
