ppg,abp
0.999489,86.564384
1.2296101,93.402664
1.2364452,92.224884
1.3348638,92.48406
1.397365,94.78472
1.3448489,94.23613
1.5174224,97.980804
1.6214179,97.05018
1.6489671,99.30375
1.6499529,104.59834
1.7006643,101.1603
1.6896183,99.422264
1.7573215,103.55271
1.745877,106.62298
1.7482442,102.68338
1.7407387,102.71258
1.6784275,105.72594
1.712161,106.78035
1.7274607,102.452705
1.6520178,104.80186
1.6845827,106.14982
1.6024638,103.55706
1.7362806,100.085846
1.514886,103.40622
1.4460661,103.02108
1.5583116,98.26265
1.5321212,100.77823
1.4862903,97.08549
1.4503795,98.238365
1.4166919,102.044014
1.4370892,100.31346
1.3813188,98.60974
1.3792467,96.530334
1.3244796,92.9595
1.3815447,96.16919
1.3460373,97.923004
1.2798748,97.25333
1.3656733,94.34245
1.2858806,92.90672
1.2371973,94.323586
1.2948188,90.18449
1.3460718,89.904
1.2587969,91.416794
1.2014167,86.39092
1.1033071,89.86132
1.1241301,87.557556
1.1186523,90.04228
1.0333822,86.287766
1.0120001,83.862785
0.8954433,83.383736
0.9963637,82.91414
0.97326565,82.34504
0.9871048,82.54411
0.79695827,80.824394
0.8955296,83.56541
0.7625035,81.15016
0.7447843,80.455505
0.7814159,82.26815
0.84826946,78.94586
0.8019215,77.61085
0.86779964,76.612595
0.79766995,78.489365
0.88535637,77.20136
0.82058316,76.02729
0.8123758,76.0604
0.82052064,75.254234
0.7855489,70.645164
0.701431,73.60012
0.62538844,71.878876
0.6725189,77.12345
0.5886616,77.51711
0.6071503,75.8422
0.45833245,75.65302
0.45659187,76.45412
0.43149036,75.09868
0.51034623,77.94744
0.4650302,80.325584
0.47661346,80.595055
0.5240428,78.9699
0.725434,83.006874
0.72858953,82.227005
0.89718187,82.854454
0.8520329,84.24755
0.9334904,85.69968
1.1091108,82.12729
1.0770658,88.3823
1.3163967,89.700806
1.3393992,90.059525
1.4231695,93.793755
1.5578033,92.45364
1.564308,93.52161
1.745343,94.69697
1.7402502,94.15015
1.8165091,100.407295
1.9010063,99.719345
1.9205436,101.18594
1.9224584,99.84797
1.8956405,103.75882
1.9255542,104.1982
1.9527684,100.97123
2.0171843,102.42611
1.8687204,100.54768
1.996353,103.424126
1.9810299,100.8558
1.9122976,102.414925
1.9115293,102.84084
1.9504042,104.573494
1.7467397,105.33314
1.8530854,101.229034
1.7766409,104.08018
1.7559799,101.731964
1.7148749,103.156555
1.6877679,103.64215
1.6491312,103.07059
1.6731746,100.63566
1.585346,102.99668
1.5794077,98.92033
1.5917885,98.68466
1.5424738,96.467995
1.595148,99.91247
1.6195929,95.46066
1.5164937,95.1179
1.5586938,92.92631
1.5501225,97.36177
1.4768432,90.115295
1.3678222,92.43018
1.3209357,89.46589
1.4494615,89.40177
1.4814738,89.03186
1.2749202,92.24296
1.3476753,91.64127
1.2380443,88.770164
1.2178539,86.96154
1.1967666,88.90002
1.1821783,90.661766
1.0936577,81.651215
1.0986208,84.64687
1.0959698,80.52172
0.9342809,78.76345
0.9553338,83.10092
0.97782296,80.75578
0.9127979,77.88233
0.9196863,81.973206
0.8479146,79.3788
0.94930845,81.80029
0.9147878,81.59903
0.92407966,74.16046
0.93800324,76.84855
0.7870562,76.57436
0.88543713,74.50898
0.80627567,74.63201
0.75289583,77.16133
0.8009316,73.19576
0.6902699,78.13792
0.7941294,79.095146
0.6545551,75.24054
0.6616931,77.197556
0.52842283,76.6543
0.6406747,74.83637
0.5092783,76.30007
0.54613227,76.92713
0.61285233,75.64677
0.60122603,77.30688
0.5806371,77.2652
0.5252594,80.902794
0.71850955,83.634445
0.72133404,84.25322
0.7712353,83.15178
0.9597951,85.251945
0.9288128,83.01559
1.0909303,84.5163
1.1624225,88.06409
1.3133851,88.00243
1.282001,88.76148
1.4239491,94.883255
1.5213959,94.348145
1.5523965,92.55567
1.7285839,94.61308
1.6374085,96.92752
1.7894894,97.54982
1.7933362,98.74656
1.8405143,97.85219
1.783251,96.60473
1.8781596,95.14187
1.9068756,103.24636
1.9440805,103.353455
1.8599074,104.09282
1.8940018,101.96658
1.9350123,104.70986
1.797191,100.02547
1.8449435,104.00216
1.8619493,103.62488
1.8706418,106.930145
1.746744,98.38389
1.7891275,102.83804
1.7672483,99.70744
1.6890055,103.50873
1.584746,104.25335
1.6162827,101.33881
1.5987966,100.70255
1.488216,99.51021
1.4477726,101.867584
1.5524751,100.830894
1.323748,99.48809
1.4131615,102.08815
1.3232746,95.04559
1.2736717,99.35636
1.390467,97.777824
1.3887208,92.27116
1.2963417,97.30974
1.2394919,91.01174
1.2807243,93.37246
1.2727978,92.25203
1.2700907,92.07352
1.25188,90.767845
1.1524384,91.428215
1.1852219,88.72966
1.1934441,88.31753
1.1740706,90.49736
0.9528042,86.319725
1.0434495,84.61474
1.0690339,84.85687
0.79726756,87.63931
0.92716444,84.17082
0.7899399,85.78487
0.7251785,81.235054
0.7304331,82.13555
0.6531495,81.00326
0.82774967,81.6839
0.77695566,80.98103
0.66946167,77.949486
0.7629859,79.50368
0.6064878,81.49104
0.67154866,77.33972
0.6941711,73.89849
0.5574145,75.3212
0.57111907,75.43717
0.6025642,76.70784
0.61289096,75.92087
0.57253736,76.10474
0.43099996,76.16885
0.5064475,75.436134
0.36198708,67.607414
0.34451833,75.17876
0.37233427,70.933334
0.3252532,72.899315
0.39454845,78.44201
0.30270565,80.16351
0.26557708,77.40791
0.2758209,74.05817
0.37177157,75.883385
0.35251108,81.82646
0.4038101,79.81911
0.51080436,82.45433
0.507076,81.80427
0.6655573,80.18596
0.78009444,88.61797
0.84131444,88.82341
0.9754174,86.909164
1.0989149,91.30596
1.2119664,91.7302
1.2500478,94.6089
1.3794808,92.50871
1.3764672,96.89115
1.4020836,95.738785
1.4177388,97.92473
1.4639001,97.0408
1.4340996,98.03166
1.6386724,99.95806
1.490748,100.79642
1.5598344,100.3263
1.5751671,103.48384
1.6021627,99.584366
1.5467603,105.81122
1.582204,104.195694
1.4851559,104.0328
1.6349069,104.15698
1.4887776,107.089645
1.5743243,104.35526
1.5049345,101.78821
1.4518329,104.56819
1.3652427,106.13108
1.3096935,104.24479
1.3982215,106.848305
1.3317667,104.743225
1.1728104,102.396194
1.223516,103.50377
1.1763588,102.34946
1.1414526,99.41242
0.9998332,94.64343
1.171248,97.33349
1.1813915,102.26466
1.0181149,95.81563
1.1294299,94.054054
1.0516604,99.53412
1.0896031,98.379395
1.068678,91.05076
0.97982496,96.79505
0.97922176,91.15929
0.9561701,93.02512
0.9415735,91.68427
0.9240236,87.76112
0.95723486,91.13237
0.7992878,88.40824
0.7941505,87.395676
