ppg,abp
1.1240561,76.671616
1.0756633,78.74967
1.0313332,85.202255
1.2728657,87.00873
1.3952491,89.23109
1.3509389,94.05366
1.4512385,95.26259
1.5484282,98.317215
1.5435,99.23222
1.5934273,101.724075
1.6364967,104.35289
1.6596833,110.08
1.6343678,112.60935
1.6070136,113.144394
1.7637693,112.545006
1.6952047,116.14456
1.7620504,116.78468
1.7173314,120.09859
1.7784044,121.41138
1.6974483,118.40348
1.6995723,116.86434
1.7052282,118.70955
1.7408029,117.817894
1.7193146,117.29629
1.6324146,117.10899
1.7527456,119.36632
1.6949501,120.438995
1.6196407,115.69708
1.7163173,118.008965
1.5828683,118.3894
1.4821758,118.00302
1.619848,118.96135
1.5474447,114.49561
1.4890593,111.828354
1.4994732,116.59578
1.4620776,110.69359
1.5626943,110.823555
1.3808142,111.3964
1.4044563,104.38967
1.3592528,106.12308
1.4130453,98.347145
1.4061358,101.85462
1.4549856,98.51069
1.3852729,97.11617
1.5065421,96.576126
1.4405715,94.55657
1.35735,91.851036
1.4325223,90.773544
1.3591015,91.30774
1.3174864,95.84813
1.3489745,84.23372
1.2757692,87.25782
1.3484622,82.52143
1.2341845,83.26014
1.2910539,82.47488
1.3110359,78.732025
1.2759016,78.720245
1.2401787,80.93606
1.1495627,72.59329
1.1945122,72.2528
1.1057528,68.84771
1.0014625,70.344055
1.1032423,70.67645
1.0199987,65.33909
0.924556,64.42768
1.0546603,64.07754
0.9079589,58.117428
0.90453064,64.987625
0.8596649,58.055626
0.8808723,54.168247
0.90198123,57.8985
0.87834585,53.378994
0.78491807,54.956337
0.9080778,48.924503
0.85100895,48.081795
0.86788553,45.11647
0.89050347,50.61282
0.9002071,46.845222
0.82427734,40.47539
0.76874506,40.744957
0.80494803,40.72984
0.85052127,41.638313
0.7603723,40.0
0.8212928,40.0
0.8375087,40.0
0.79859793,40.0
0.8259428,40.0
0.74766076,40.0
0.64716816,40.0
0.667518,40.0
0.6850924,40.0
0.63383603,40.0
0.49366078,40.0
0.5857125,40.0
0.4878138,41.789845
0.53089356,41.27948
0.5471608,45.27828
0.45639464,44.289303
0.5593881,47.304966
0.63695776,51.76147
0.59233195,54.649574
0.6391303,58.116756
0.77607423,53.668793
0.8012134,58.481697
0.8887467,58.420933
0.9232433,66.46197
0.95164543,65.117256
1.1059887,69.69177
1.0639644,70.550575
1.3150375,78.33382
1.3497739,78.116455
1.424849,79.05702
1.4943036,82.357155
1.5707765,87.89359
1.6494848,91.34958
1.7068499,92.30647
1.6521162,96.2502
1.8099262,102.026276
1.7720091,99.5408
1.794692,100.30824
1.8739171,106.445786
1.9025867,107.59475
1.9663122,105.84298
1.9850254,111.75062
1.9877453,114.879326
2.0256789,116.04661
2.0474806,112.57262
1.900596,118.797485
1.9561635,118.916985
1.8987538,121.27151
1.8959625,118.06338
1.9552572,119.88661
1.9511359,122.97908
1.855462,124.78357
1.9727126,124.00987
1.9280443,116.12659
1.8877635,118.386444
1.8704152,124.9403
1.8251504,116.55953
1.7531631,117.807945
1.8957192,121.69792
1.6819226,115.34051
1.7739108,118.726166
1.770548,110.280014
1.6980702,111.65287
1.7469815,111.99968
1.7694286,108.43548
1.5421532,107.69481
1.5087172,104.83983
1.6079217,106.23814
1.4773855,100.85995
1.5478802,100.24029
1.481174,99.11225
1.4844402,99.39621
1.507903,92.88494
1.4027859,94.9657
1.5644007,94.86493
1.4798797,88.49162
1.5569661,92.93866
1.4646388,88.04535
1.3931065,85.99763
1.4377917,86.358444
1.4986371,82.4168
1.350158,82.761
1.2563468,81.483444
1.2894032,79.4983
1.3721389,80.26542
1.21946,73.861206
1.3281513,75.29105
1.1607947,73.855095
1.1643642,69.36272
1.1139803,67.20368
1.1108489,68.91138
0.99127394,66.98834
0.9755764,64.80726
0.9382792,64.013824
0.9489251,57.251175
0.94785786,63.786922
0.9273529,57.85195
0.9153727,54.046177
0.86742866,57.24205
0.9043172,51.5598
0.9475821,49.23611
0.79038024,50.39143
0.9031781,47.010086
0.8448423,43.61579
0.8473865,48.172207
0.8511499,47.42485
0.70129615,41.788967
0.86938405,42.377712
0.7907786,45.158504
0.8432695,40.0
0.844285,40.0
0.7518008,41.086403
0.6442331,40.767353
0.7168967,40.0
0.7265774,40.0
0.62956846,40.0
0.5914884,40.0
0.51623863,40.0
0.4656168,40.0
0.52723205,40.0
0.51885456,40.0
0.5193506,40.0
0.48700085,42.111645
0.38124546,41.24431
0.45402265,41.677788
0.54526395,46.18569
0.42833272,47.347717
0.51334655,49.693157
0.4934896,48.701054
0.60888463,56.18617
0.5272471,53.572186
0.51889586,57.13224
0.6699596,58.287712
0.7058583,61.0918
0.84679747,62.44378
0.81701374,67.21716
0.8927571,73.1358
0.98513305,70.173584
1.1016515,77.13399
1.157907,79.0436
1.2328595,85.513336
1.335807,86.03986
1.3391598,92.31318
1.4793473,86.23415
1.4823333,93.87875
1.5511328,93.662575
1.5627898,100.07617
1.5142381,103.75201
1.674908,103.3842
1.6303271,106.7202
1.6761881,109.396675
1.6999615,108.54489
1.7057118,110.855385
1.6878424,114.0169
1.7084419,113.22455
1.73128,118.150566
1.6373725,116.24712
1.6743486,117.318794
1.7374343,121.067406
1.7208022,117.25685
1.7206234,117.45698
1.6369697,118.34107
1.6526545,124.437325
1.6704773,120.602554
1.6301268,117.15619
1.5437111,121.29885
1.5375193,116.07956
1.4649079,118.12625
1.5713855,115.01694
1.4650015,114.91103
1.4312649,112.260124
1.3707389,112.635216
1.3848047,110.615105
1.391854,114.01861
1.2268015,109.87061
1.2458959,109.742775
1.3567507,106.30701
1.3087269,104.31855
1.2914208,105.4607
1.1857961,103.734276
1.208556,105.64104
1.176267,100.922264
1.1422703,100.65086
1.126702,97.37077
1.1165545,94.45005
1.195959,92.31618
1.0948684,89.67095
1.1903018,91.57071
1.1286111,89.30108
